,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2018-01-23 17:30,nuclear,核一#1,['核一'],636.0,0.0,0,True,fix,歲修逾排程,
1,2018-01-23 17:30,nuclear,核一#2,['核一'],636.0,0.0,0,True,fix,歲修,
2,2018-01-23 17:30,nuclear,核二#1,['核二'],985.0,985.3,100.03,True,online,,
3,2018-01-23 17:30,nuclear,核二#2,['核二'],985.0,0.0,0,True,fix,歲修逾排程,
4,2018-01-23 17:30,nuclear,核三#1,['核三'],951.0,942.6,99.12,True,online,,
5,2018-01-23 17:30,nuclear,核三#2,['核三'],951.0,944.9,99.36,True,online,,
6,2018-01-23 17:30,coal,林口#1,['林口'],800.0,761.0,95.13,True,online,,
7,2018-01-23 17:30,coal,林口#2,['林口'],800.0,763.8,95.48,True,online,,
8,2018-01-23 17:30,coal,台中#1,['台中'],550.0,0.0,0,True,online,環保工程,
9,2018-01-23 17:30,coal,台中#2,['台中'],550.0,524.8,95.42,True,online,,
10,2018-01-23 17:30,coal,台中#3,['台中'],550.0,518.6,94.29,True,online,,
11,2018-01-23 17:30,coal,台中#4,['台中'],550.0,526.4,95.71,True,online,,
12,2018-01-23 17:30,coal,台中#5,['台中'],550.0,547.0,99.45,True,online,,
13,2018-01-23 17:30,coal,台中#6,['台中'],550.0,527.8,95.96,True,online,,
14,2018-01-23 17:30,coal,台中#7,['台中'],550.0,531.9,96.71,True,online,,
15,2018-01-23 17:30,coal,台中#8,['台中'],550.0,530.0,96.36,True,online,,
16,2018-01-23 17:30,coal,台中#9,['台中'],550.0,526.1,95.65,True,online,,
17,2018-01-23 17:30,coal,台中#10,['台中'],550.0,0.0,0,True,fix,歲修,
18,2018-01-23 17:30,coal,興達#1,['興達'],500.0,300.5,60.1,True,online,自主降載減排,
19,2018-01-23 17:30,coal,興達#2,['興達'],500.0,463.8,92.76,True,online,,
20,2018-01-23 17:30,coal,興達#3,['興達'],550.0,0.0,0,True,fix,檢修,
21,2018-01-23 17:30,coal,興達#4,['興達'],550.0,529.4,96.25,True,online,,
22,2018-01-23 17:30,coal,大林#1(註10),['大林'],0.0,0.0,0,True,online,,10
23,2018-01-23 17:30,co-gen,汽電共生,['汽電共生'],623.2,804.5,129.09,True,online,,
24,2018-01-23 17:30,coal,和平#1,['和平'],648.6,0.0,0,False,fix,歲修,
25,2018-01-23 17:30,coal,和平#2,['和平'],648.6,597.1,92.06,False,online,,
26,2018-01-23 17:30,coal,麥寮#1,['麥寮'],600.0,570.7,95.12,False,online,,
27,2018-01-23 17:30,coal,麥寮#2,['麥寮'],600.0,566.9,94.48,False,online,,
