,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2018-03-10 21:20,nuclear,核一#1,['核一'],636.0,0.0,0,True,fix,歲修逾排程,
1,2018-03-10 21:20,nuclear,核一#2,['核一'],636.0,0.0,0,True,fix,歲修,
2,2018-03-10 21:20,nuclear,核二#1,['核二'],985.0,984.0,99.9,True,online,,
3,2018-03-10 21:20,nuclear,核二#2,['核二'],985.0,0.0,0,True,fix,歲修逾排程,
4,2018-03-10 21:20,nuclear,核三#1,['核三'],951.0,940.4,98.89,True,online,,
5,2018-03-10 21:20,nuclear,核三#2,['核三'],951.0,944.9,99.36,True,online,,
6,2018-03-10 21:20,coal,林口#1,['林口'],800.0,758.9,94.86,True,online,,
7,2018-03-10 21:20,coal,林口#2,['林口'],800.0,759.9,94.99,True,online,,
8,2018-03-10 21:20,coal,台中#1,['台中'],550.0,0.0,0,True,online,環保工程,
9,2018-03-10 21:20,coal,台中#2,['台中'],550.0,529.8,96.33,True,online,,
10,2018-03-10 21:20,coal,台中#3,['台中'],550.0,530.6,96.47,True,online,,
11,2018-03-10 21:20,coal,台中#4,['台中'],550.0,0.0,0,True,fix,歲修,
12,2018-03-10 21:20,coal,台中#5,['台中'],550.0,543.2,98.76,True,online,,
13,2018-03-10 21:20,coal,台中#6,['台中'],550.0,526.2,95.67,True,online,,
14,2018-03-10 21:20,coal,台中#7,['台中'],550.0,529.1,96.2,True,online,,
15,2018-03-10 21:20,coal,台中#8,['台中'],550.0,532.7,96.85,True,online,,
16,2018-03-10 21:20,coal,台中#9,['台中'],550.0,524.5,95.36,True,online,,
17,2018-03-10 21:20,coal,台中#10,['台中'],550.0,531.6,96.65,True,online,,
18,2018-03-10 21:20,coal,興達#1,['興達'],500.0,424.6,84.92,True,online,環保限制,
19,2018-03-10 21:20,coal,興達#2,['興達'],500.0,336.6,67.32,True,online,環保限制,
20,2018-03-10 21:20,coal,興達#3,['興達'],550.0,0.0,0,True,fix,歲修,
21,2018-03-10 21:20,coal,興達#4,['興達'],550.0,310.0,56.36,True,online,環保限制,
22,2018-03-10 21:20,coal,大林#1,['大林'],800.0,757.9,94.74,True,online,,
23,2018-03-10 21:20,coal,大林#2(註10),['大林'],0.0,0.0,0,True,online,,10
24,2018-03-10 21:20,co-gen,汽電共生,['汽電共生'],623.2,426.5,68.44,True,online,部分檢修,
25,2018-03-10 21:20,coal,和平#1,['和平'],648.6,604.1,93.14,False,online,,
26,2018-03-10 21:20,coal,和平#2,['和平'],648.6,0.0,0,False,fix,歲修,
27,2018-03-10 21:20,coal,麥寮#1,['麥寮'],600.0,567.7,94.62,False,online,,
28,2018-03-10 21:20,coal,麥寮#2,['麥寮'],600.0,564.3,94.05,False,online,,
29,2018-03-10 21:20,coal,麥寮#3,['麥寮'],600.0,0.0,0,False,fix,歲修,
30,2018-03-10 21:20,lng,大潭CC#1,['大潭'],742.7,767.9,103.39,True,online,,
31,2018-03-10 21:20,lng,大潭CC#2,['大潭'],742.7,196.4,26.44,True,online,部分歲修,
32,2018-03-10 21:20,lng,大潭CC#3,['大潭'],724.7,0.0,0,True,fix,歲修,
33,2018-03-10 21:20,lng,大潭CC#4,['大潭'],724.7,712.5,98.32,True,online,,
34,2018-03-10 21:20,lng,大潭CC#5,['大潭'],724.7,704.4,97.2,True,online,,
35,2018-03-10 21:20,lng,大潭CC#6,['大潭'],724.7,345.3,47.65,True,online,部分歲修,
36,2018-03-10 21:20,lng,大潭CC#7(註10),['大潭'],0.0,615.8,0,True,online,新機組試俥,10
37,2018-03-10 21:20,lng,通霄CC#1,['通霄'],892.6,531.4,59.53,True,online,部分檢修,
38,2018-03-10 21:20,lng,通霄CC#4,['通霄'],386.0,222.0,57.51,True,online,部分檢修,
39,2018-03-10 21:20,lng,通霄CC#5,['通霄'],386.0,115.1,29.82,True,online,部分檢修,
40,2018-03-10 21:20,lng,通霄CC#6,['通霄'],321.2,307.0,95.58,True,online,,
41,2018-03-10 21:20,lng,興達CC#1,['興達'],445.2,449.6,100.99,True,online,,
42,2018-03-10 21:20,lng,興達CC#2,['興達'],445.2,0.0,0,True,fix,歲修,
43,2018-03-10 21:20,lng,興達CC#3,['興達'],445.2,410.4,92.18,True,online,,
44,2018-03-10 21:20,lng,興達CC#4,['興達'],445.2,417.0,93.67,True,online,,
45,2018-03-10 21:20,lng,興達CC#5,['興達'],445.2,419.0,94.12,True,online,,
46,2018-03-10 21:20,lng,南部CC#1,['南部'],288.8,54.1,18.73,True,fix,歲修,
47,2018-03-10 21:20,lng,南部CC#2,['南部'],288.8,261.8,90.65,True,online,,
48,2018-03-10 21:20,lng,南部CC#3,['南部'],288.8,264.5,91.59,True,online,,
49,2018-03-10 21:20,lng,南部CC#4,['南部'],251.4,252.2,100.32,True,online,,
50,2018-03-10 21:20,lng,大林#5,['大林'],500.0,405.4,81.08,True,online,運轉限制,
51,2018-03-10 21:20,lng,大林#6,['大林'],550.0,537.6,97.75,True,online,,
52,2018-03-10 21:20,lng,海湖#1,['海湖'],450.0,0.0,0,False,fix,檢修,
53,2018-03-10 21:20,lng,海湖#2,['海湖'],450.0,462.9,102.87,False,online,,
54,2018-03-10 21:20,lng,新桃#1,['新桃'],600.0,419.6,69.93,False,online,部分歲修,
55,2018-03-10 21:20,lng,國光#1,['國光'],480.0,0.0,0,False,online,合約限制,
56,2018-03-10 21:20,lng,星彰#1,['星彰'],490.0,0.0,0,False,online,合約限制,
57,2018-03-10 21:20,lng,星元#1,['星元'],490.0,0.0,0,False,online,合約限制,
58,2018-03-10 21:20,lng,嘉惠#1,['嘉惠'],670.0,0.0,0,False,fix,檢修,
59,2018-03-10 21:20,lng,豐德#1,['豐德'],490.0,0.0,0,False,online,合約限制,
60,2018-03-10 21:20,lng,豐德#2,['豐德'],490.0,0.0,0,False,online,合約限制,
61,2018-03-10 21:20,oil,協和#1,['協和'],500.0,367.6,73.52,True,online,運轉限制,
62,2018-03-10 21:20,oil,協和#2,['協和'],500.0,387.2,77.44,True,online,運轉限制,
63,2018-03-10 21:20,oil,協和#3,['協和'],500.0,0.0,0,True,fix,歲修,
64,2018-03-10 21:20,oil,協和#4,['協和'],500.0,127.6,25.52,True,online,環保限制,
65,2018-03-10 21:20,diesel,核一Gas1,['核一'],0.0,0.0,0,True,online,,
