,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2018-06-01 09:50,nuclear,核一#1,['核一'],636.0,0.0,0,True,fix,歲修逾排程,
1,2018-06-01 09:50,nuclear,核一#2,['核一'],636.0,0.0,0,True,fix,歲修,
2,2018-06-01 09:50,nuclear,核二#1,['核二'],985.0,977.3,99.22,True,online,,
3,2018-06-01 09:50,nuclear,核二#2,['核二'],985.0,0.0,0,True,fix,測試停機,
4,2018-06-01 09:50,nuclear,核三#1,['核三'],951.0,943.8,99.24,True,online,,
5,2018-06-01 09:50,nuclear,核三#2,['核三'],951.0,940.4,98.89,True,online,,
6,2018-06-01 09:50,coal,林口#1,['林口'],800.0,759.6,94.95,True,online,,
7,2018-06-01 09:50,coal,林口#2,['林口'],800.0,756.7,94.59,True,online,,
8,2018-06-01 09:50,coal,台中#1,['台中'],550.0,525.4,95.53,True,online,,
9,2018-06-01 09:50,coal,台中#2,['台中'],550.0,521.8,94.87,True,online,,
10,2018-06-01 09:50,coal,台中#3,['台中'],550.0,522.1,94.93,True,online,,
11,2018-06-01 09:50,coal,台中#4,['台中'],550.0,520.9,94.71,True,online,,
12,2018-06-01 09:50,coal,台中#5,['台中'],550.0,518.8,94.33,True,online,,
13,2018-06-01 09:50,coal,台中#6,['台中'],550.0,520.3,94.6,True,online,,
14,2018-06-01 09:50,coal,台中#7,['台中'],550.0,526.1,95.65,True,online,,
15,2018-06-01 09:50,coal,台中#8,['台中'],550.0,520.5,94.64,True,online,,
16,2018-06-01 09:50,coal,台中#9,['台中'],550.0,505.8,91.96,True,online,,
17,2018-06-01 09:50,coal,台中#10,['台中'],550.0,530.0,96.36,True,online,,
18,2018-06-01 09:50,coal,興達#1,['興達'],500.0,382.8,76.56,True,online,運轉限制,
19,2018-06-01 09:50,coal,興達#2,['興達'],500.0,478.4,95.68,True,online,,
20,2018-06-01 09:50,coal,興達#3,['興達'],550.0,522.1,94.93,True,online,,
21,2018-06-01 09:50,coal,興達#4,['興達'],550.0,518.6,94.29,True,online,,
22,2018-06-01 09:50,coal,大林#1,['大林'],800.0,0.0,0,True,fix,檢修,
23,2018-06-01 09:50,coal,大林#2(註10),['大林'],0.0,765.8,0,True,online,新機組試俥,10
24,2018-06-01 09:50,co-gen,汽電共生,['汽電共生'],623.2,1335.2,214.25,True,online,,
25,2018-06-01 09:50,coal,和平#1,['和平'],648.6,597.6,92.14,False,online,,
26,2018-06-01 09:50,coal,和平#2,['和平'],648.6,604.9,93.26,False,online,,
27,2018-06-01 09:50,coal,麥寮#1,['麥寮'],600.0,569.8,94.97,False,online,,
28,2018-06-01 09:50,coal,麥寮#2,['麥寮'],600.0,568.5,94.75,False,online,,
29,2018-06-01 09:50,coal,麥寮#3,['麥寮'],600.0,569.3,94.88,False,online,,
30,2018-06-01 09:50,lng,大潭CC#1,['大潭'],742.7,638.2,85.93,True,online,,
31,2018-06-01 09:50,lng,大潭CC#2,['大潭'],742.7,614.1,82.68,True,online,,
