,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2021-03-07 12:20,nuclear,核二#1,['核二'],985.0,573.8,58.25,True,online,測試運轉,
1,2021-03-07 12:20,nuclear,核二#2,['核二'],985.0,753.4,76.49,True,online,,
2,2021-03-07 12:20,nuclear,核三#1,['核三'],951.0,946.1,99.48,True,online,,
3,2021-03-07 12:20,nuclear,核三#2,['核三'],951.0,946.1,99.48,True,online,,
4,2021-03-07 12:20,coal,林口#1,['林口'],800.0,758.0,94.75,True,online,,
5,2021-03-07 12:20,coal,林口#2,['林口'],800.0,759.5,94.94,True,online,,
6,2021-03-07 12:20,coal,林口#3,['林口'],800.0,0.0,0,True,fix,歲修,
7,2021-03-07 12:20,coal,台中#1,['台中'],550.0,434.6,79.02,True,online,友善降載減排,
8,2021-03-07 12:20,coal,台中#2,['台中'],550.0,0.0,0,True,fix,環保停機檢修,
9,2021-03-07 12:20,coal,台中#3,['台中'],550.0,0.0,0,True,fix,環保停機,
10,2021-03-07 12:20,coal,台中#4,['台中'],550.0,427.5,77.73,True,online,友善降載減排,
11,2021-03-07 12:20,coal,台中#5,['台中'],550.0,440.1,80.02,True,online,友善降載減排,
12,2021-03-07 12:20,coal,台中#6,['台中'],550.0,432.1,78.56,True,online,友善降載減排,
13,2021-03-07 12:20,coal,台中#7,['台中'],550.0,429.0,78,True,online,友善降載減排,
14,2021-03-07 12:20,coal,台中#8,['台中'],550.0,444.5,80.82,True,online,友善降載減排,
15,2021-03-07 12:20,coal,台中#9,['台中'],550.0,0.0,0,True,fix,環保停機歲修,
16,2021-03-07 12:20,coal,台中#10,['台中'],550.0,428.9,77.98,True,online,友善降載減排,
17,2021-03-07 12:20,coal,興達#1(註12),['興達'],500.0,234.0,46.8,True,online,友善降載減排,12
18,2021-03-07 12:20,coal,興達#2(註12),['興達'],500.0,0.0,0,True,fix,環保停機檢修,12
19,2021-03-07 12:20,coal,興達#3(註12),['興達'],550.0,248.9,45.25,True,online,友善降載減排,12
20,2021-03-07 12:20,coal,興達#4(註12),['興達'],550.0,0.0,0,True,fix,環保停機歲修,12
21,2021-03-07 12:20,coal,大林#1,['大林'],800.0,750.5,93.81,True,online,,
22,2021-03-07 12:20,coal,大林#2,['大林'],800.0,769.7,96.21,True,online,,
23,2021-03-07 12:20,co-gen,汽電共生,['co-gen'],618.0,593.5,96.04,True,online,,
24,2021-03-07 12:20,coal,和平#1,['和平'],648.6,464.6,71.63,False,online,運轉限制,
25,2021-03-07 12:20,coal,和平#2,['和平'],648.6,462.3,71.28,False,online,運轉限制,
26,2021-03-07 12:20,coal,麥寮#1,['麥寮'],600.0,329.1,54.85,False,online,友善降載減排,
27,2021-03-07 12:20,coal,麥寮#2,['麥寮'],600.0,328.0,54.67,False,online,友善降載減排,
28,2021-03-07 12:20,coal,麥寮#3,['麥寮'],600.0,0.0,0,False,fix,環保停機歲修,
29,2021-03-07 12:20,lng,大潭CC#1,['大潭'],742.7,646.8,87.09,True,online,,
30,2021-03-07 12:20,lng,大潭CC#2,['大潭'],742.7,425.4,57.28,True,online,部分檢修,
31,2021-03-07 12:20,lng,大潭CC#3,['大潭'],724.7,0.0,0,True,fix,歲修,
32,2021-03-07 12:20,lng,大潭CC#4,['大潭'],724.7,652.5,90.04,True,online,,
33,2021-03-07 12:20,lng,大潭CC#5,['大潭'],724.7,0.0,0,True,fix,歲修,
34,2021-03-07 12:20,lng,大潭CC#6,['大潭'],724.7,638.6,88.12,True,online,,
35,2021-03-07 12:20,lng,大潭CC#7,['大潭'],600.0,0.0,0,True,online,部分檢修,
36,2021-03-07 12:20,lng,通霄CC#1,['通霄'],892.6,931.4,104.35,True,online,,
37,2021-03-07 12:20,lng,通霄CC#2,['通霄'],892.6,388.8,43.56,True,online,部分檢修,
38,2021-03-07 12:20,lng,通霄CC#3,['通霄'],892.6,460.0,51.53,True,online,,
39,2021-03-07 12:20,lng,通霄CC#4,['通霄'],386.0,227.6,58.96,True,online,部分檢修,
40,2021-03-07 12:20,lng,通霄CC#5,['通霄'],386.0,333.4,86.37,True,online,,
41,2021-03-07 12:20,lng,通霄CC#6,['通霄'],321.2,0.0,0,True,fix,歲修,
42,2021-03-07 12:20,lng,興達CC#1,['興達'],445.2,377.5,84.79,True,online,部分歲修,
43,2021-03-07 12:20,lng,興達CC#2,['興達'],445.2,401.6,90.21,True,online,,
44,2021-03-07 12:20,lng,興達CC#3,['興達'],445.2,326.5,73.34,True,online,,
45,2021-03-07 12:20,lng,興達CC#4,['興達'],445.2,411.4,92.41,True,online,,
46,2021-03-07 12:20,lng,興達CC#5,['興達'],445.2,347.5,78.05,True,online,,
47,2021-03-07 12:20,lng,南部CC#1,['南部'],288.8,126.8,43.91,True,online,部分檢修,
48,2021-03-07 12:20,lng,南部CC#2,['南部'],288.8,0.0,0,True,fix,歲修,
49,2021-03-07 12:20,lng,南部CC#3,['南部'],288.8,228.2,79.02,True,online,,
50,2021-03-07 12:20,lng,南部CC#4,['南部'],251.4,229.1,91.13,True,online,,
51,2021-03-07 12:20,lng,大林#5,['大林'],500.0,0.0,0,True,fix,歲修,
52,2021-03-07 12:20,lng,大林#6,['大林'],550.0,532.2,96.76,True,online,,
53,2021-03-07 12:20,lng,海湖#1,['海湖'],450.0,0.0,0,False,fix,檢修,
54,2021-03-07 12:20,lng,海湖#2,['海湖'],450.0,0.0,0,False,fix,檢修,
55,2021-03-07 12:20,lng,新桃#1,['新桃'],600.0,0.0,0,False,fix,檢修,
56,2021-03-07 12:20,lng,國光#1,['國光'],480.0,491.1,102.31,False,online,,
57,2021-03-07 12:20,lng,星彰#1,['星彰'],506.9,523.1,103.2,False,online,,
58,2021-03-07 12:20,lng,星元#1,['星元'],490.0,0.0,0,False,fix,檢修,
59,2021-03-07 12:20,lng,嘉惠#1,['嘉惠'],670.0,0.0,0,False,fix,歲修,
60,2021-03-07 12:20,lng,豐德#1,['豐德'],506.9,502.9,99.21,False,online,,
61,2021-03-07 12:20,lng,豐德#2,['豐德'],506.9,57.9,11.42,False,online,,
62,2021-03-07 12:20,oil,協和#3,['協和'],500.0,138.0,27.6,True,online,環保限制,
63,2021-03-07 12:20,oil,協和#4,['協和'],500.0,136.9,27.38,True,online,環保限制,
64,2021-03-07 12:20,diesel,核二Gas1,['核二'],0.0,0.0,0,True,fix,歲修,
65,2021-03-07 12:20,diesel,核二Gas2,['核二'],0.0,0.0,0,True,online,,
66,2021-03-07 12:20,diesel,核三Gas1,['核三'],0.0,0.0,0,True,online,,
67,2021-03-07 12:20,diesel,核三Gas2,['核三'],0.0,0.0,0,True,online,,
