,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2019-04-29 11:00,nuclear,核一#2,['核一'],636.0,0.0,0,True,fix,歲修逾排程,
1,2019-04-29 11:00,nuclear,核二#1,['核二'],985.0,975.9,99.08,True,online,,
2,2019-04-29 11:00,nuclear,核二#2,['核二'],985.0,0.0,0,True,fix,歲修,
3,2019-04-29 11:00,nuclear,核三#1,['核三'],951.0,937.0,98.53,True,online,,
4,2019-04-29 11:00,nuclear,核三#2,['核三'],951.0,940.4,98.89,True,online,,
5,2019-04-29 11:00,coal,林口#1,['林口'],800.0,754.8,94.35,True,online,,
6,2019-04-29 11:00,coal,林口#2,['林口'],800.0,760.3,95.04,True,online,,
7,2019-04-29 11:00,coal,林口#3(註10),['林口'],0.0,757.1,0,True,online,新機組試俥,10
8,2019-04-29 11:00,coal,台中#1,['台中'],550.0,521.6,94.84,True,online,,
9,2019-04-29 11:00,coal,台中#2,['台中'],550.0,503.0,91.45,True,online,,
10,2019-04-29 11:00,coal,台中#3,['台中'],550.0,0.0,0,True,fix,歲修,
11,2019-04-29 11:00,coal,台中#4,['台中'],550.0,0.0,0,True,fix,檢修,
12,2019-04-29 11:00,coal,台中#5,['台中'],550.0,525.8,95.6,True,online,,
13,2019-04-29 11:00,coal,台中#6,['台中'],550.0,520.3,94.6,True,online,,
14,2019-04-29 11:00,coal,台中#7,['台中'],550.0,508.3,92.42,True,online,運轉限制,
15,2019-04-29 11:00,coal,台中#8,['台中'],550.0,537.1,97.65,True,online,,
16,2019-04-29 11:00,coal,台中#9,['台中'],550.0,0.0,0,True,fix,歲修,
17,2019-04-29 11:00,coal,台中#10,['台中'],550.0,514.0,93.45,True,online,,
18,2019-04-29 11:00,coal,興達#1,['興達'],500.0,480.3,96.06,True,online,,
19,2019-04-29 11:00,coal,興達#2,['興達'],500.0,480.3,96.06,True,online,,
20,2019-04-29 11:00,coal,興達#3,['興達'],550.0,528.3,96.05,True,online,,
21,2019-04-29 11:00,coal,興達#4,['興達'],550.0,517.1,94.02,True,online,,
22,2019-04-29 11:00,coal,大林#1,['大林'],800.0,759.4,94.93,True,online,,
23,2019-04-29 11:00,coal,大林#2(註10),['大林'],0.0,764.9,0,True,online,新機組試俥,10
24,2019-04-29 11:00,co-gen,汽電共生,['co-gen'],623.2,499.6,80.17,True,online,,
25,2019-04-29 11:00,coal,和平#1,['和平'],648.6,0.0,0,False,fix,歲修,
26,2019-04-29 11:00,coal,和平#2,['和平'],648.6,605.7,93.39,False,online,,
27,2019-04-29 11:00,coal,麥寮#1,['麥寮'],600.0,518.4,86.4,False,online,運轉限制,
28,2019-04-29 11:00,coal,麥寮#2,['麥寮'],600.0,0.0,0,False,fix,歲修,
29,2019-04-29 11:00,coal,麥寮#3,['麥寮'],600.0,570.8,95.13,False,online,,
30,2019-04-29 11:00,lng,大潭CC#1,['大潭'],742.7,757.2,101.95,True,online,,
31,2019-04-29 11:00,lng,大潭CC#2,['大潭'],742.7,241.0,32.45,True,online,部分歲修,
32,2019-04-29 11:00,lng,大潭CC#3,['大潭'],724.7,698.0,96.32,True,online,,
33,2019-04-29 11:00,lng,大潭CC#4,['大潭'],724.7,699.6,96.54,True,online,,
34,2019-04-29 11:00,lng,大潭CC#5,['大潭'],724.7,693.9,95.75,True,online,,
35,2019-04-29 11:00,lng,大潭CC#6,['大潭'],724.7,654.3,90.29,True,online,,
36,2019-04-29 11:00,lng,大潭CC#7,['大潭'],600.0,224.9,37.48,True,online,,
37,2019-04-29 11:00,lng,通霄CC#1,['通霄'],892.6,766.6,85.88,True,online,電源線限制,
38,2019-04-29 11:00,lng,通霄CC#2(註10),['通霄'],0.0,353.7,0,True,online,新機組試俥,10
39,2019-04-29 11:00,lng,通霄CC#3(註10),['通霄'],0.0,0.0,0,True,fix,檢修,10
40,2019-04-29 11:00,lng,通霄CC#4,['通霄'],386.0,215.8,55.91,True,online,電源線限制,
