,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2020-04-04 12:30,nuclear,核二#1,['核二'],985.0,934.4,94.86,True,online,測試運轉,
1,2020-04-04 12:30,nuclear,核二#2,['核二'],985.0,982.6,99.76,True,online,,
2,2020-04-04 12:30,nuclear,核三#1,['核三'],951.0,948.3,99.72,True,online,,
3,2020-04-04 12:30,nuclear,核三#2,['核三'],951.0,944.9,99.36,True,online,,
4,2020-04-04 12:30,coal,林口#1,['林口'],800.0,0.0,0,True,fix,歲修,
5,2020-04-04 12:30,coal,林口#2,['林口'],800.0,760.5,95.06,True,online,,
6,2020-04-04 12:30,coal,林口#3,['林口'],800.0,761.6,95.2,True,online,,
7,2020-04-04 12:30,coal,台中#1,['台中'],550.0,427.4,77.71,True,online,環保限制,
8,2020-04-04 12:30,coal,台中#2,['台中'],550.0,0.0,0,True,fix,停機,
9,2020-04-04 12:30,coal,台中#3,['台中'],550.0,0.0,0,True,fix,停機,
10,2020-04-04 12:30,coal,台中#4,['台中'],550.0,352.9,64.16,True,online,環保限制,
11,2020-04-04 12:30,coal,台中#5,['台中'],550.0,433.8,78.87,True,online,環保限制,
12,2020-04-04 12:30,coal,台中#6,['台中'],550.0,438.3,79.69,True,online,環保限制,
13,2020-04-04 12:30,coal,台中#7,['台中'],550.0,377.9,68.71,True,online,環保限制,
14,2020-04-04 12:30,coal,台中#8,['台中'],550.0,385.9,70.16,True,online,環保限制,
15,2020-04-04 12:30,coal,台中#9,['台中'],550.0,0.0,0,True,fix,檢修,
16,2020-04-04 12:30,coal,台中#10,['台中'],550.0,430.1,78.2,True,online,環保限制,
17,2020-04-04 12:30,coal,興達#1,['興達'],500.0,267.5,53.5,True,online,環保限制,
18,2020-04-04 12:30,coal,興達#2,['興達'],500.0,277.7,55.54,True,online,環保限制,
19,2020-04-04 12:30,coal,興達#3,['興達'],550.0,277.3,50.42,True,online,環保限制,
20,2020-04-04 12:30,coal,興達#4,['興達'],550.0,276.9,50.35,True,online,環保限制,
21,2020-04-04 12:30,coal,大林#1,['大林'],800.0,764.0,95.5,True,online,,
22,2020-04-04 12:30,coal,大林#2,['大林'],800.0,0.0,0,True,fix,環保停機歲修,
23,2020-04-04 12:30,co-gen,汽電共生,['co-gen'],618.0,426.8,69.06,True,online,部分歲修,
24,2020-04-04 12:30,coal,和平#1,['和平'],648.6,559.2,86.22,False,online,運轉限制,
25,2020-04-04 12:30,coal,和平#2,['和平'],648.6,0.0,0,False,fix,檢修,
26,2020-04-04 12:30,coal,麥寮#1,['麥寮'],600.0,337.0,56.17,False,online,環保限制,
27,2020-04-04 12:30,coal,麥寮#2,['麥寮'],600.0,0.0,0,False,fix,檢修,
28,2020-04-04 12:30,coal,麥寮#3,['麥寮'],600.0,425.3,70.88,False,online,運轉限制,
29,2020-04-04 12:30,lng,大潭CC#1,['大潭'],742.7,776.6,104.56,True,online,,
30,2020-04-04 12:30,lng,大潭CC#2,['大潭'],742.7,515.3,69.38,True,online,部分檢修,
31,2020-04-04 12:30,lng,大潭CC#3,['大潭'],724.7,675.5,93.21,True,online,,
32,2020-04-04 12:30,lng,大潭CC#4,['大潭'],724.7,656.5,90.59,True,online,,
33,2020-04-04 12:30,lng,大潭CC#5,['大潭'],724.7,689.6,95.16,True,online,,
34,2020-04-04 12:30,lng,大潭CC#6,['大潭'],724.7,0.0,0,True,fix,歲修,
