,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2020-08-02 17:10,nuclear,核二#1,['核二'],985.0,969.2,98.4,True,online,,
1,2020-08-02 17:10,nuclear,核二#2,['核二'],985.0,752.1,76.36,True,online,測試運轉,
2,2020-08-02 17:10,nuclear,核三#1,['核三'],951.0,942.6,99.12,True,online,,
3,2020-08-02 17:10,nuclear,核三#2,['核三'],951.0,940.4,98.89,True,online,,
4,2020-08-02 17:10,coal,林口#1,['林口'],800.0,752.4,94.05,True,online,,
5,2020-08-02 17:10,coal,林口#2,['林口'],800.0,753.9,94.24,True,online,,
6,2020-08-02 17:10,coal,林口#3,['林口'],800.0,753.7,94.21,True,online,,
7,2020-08-02 17:10,coal,台中#1,['台中'],550.0,395.4,71.89,True,online,環保限制,
8,2020-08-02 17:10,coal,台中#2,['台中'],550.0,380.4,69.16,True,online,環保限制,
9,2020-08-02 17:10,coal,台中#3,['台中'],550.0,0.0,0,True,fix,環保停機,
10,2020-08-02 17:10,coal,台中#4,['台中'],550.0,383.4,69.71,True,online,環保限制,
11,2020-08-02 17:10,coal,台中#5,['台中'],550.0,526.5,95.73,True,online,,
12,2020-08-02 17:10,coal,台中#6,['台中'],550.0,527.8,95.96,True,online,,
13,2020-08-02 17:10,coal,台中#7,['台中'],550.0,522.1,94.93,True,online,,
14,2020-08-02 17:10,coal,台中#8,['台中'],550.0,527.9,95.98,True,online,,
15,2020-08-02 17:10,coal,台中#9,['台中'],550.0,484.5,88.09,True,online,運轉限制,
16,2020-08-02 17:10,coal,台中#10,['台中'],550.0,514.5,93.55,True,online,,
17,2020-08-02 17:10,coal,興達#1,['興達'],500.0,465.7,93.14,True,online,,
18,2020-08-02 17:10,coal,興達#2,['興達'],500.0,474.0,94.8,True,online,,
19,2020-08-02 17:10,coal,興達#3,['興達'],550.0,526.8,95.78,True,online,,
20,2020-08-02 17:10,coal,興達#4,['興達'],550.0,518.6,94.29,True,online,,
21,2020-08-02 17:10,coal,大林#1,['大林'],800.0,757.0,94.63,True,online,,
22,2020-08-02 17:10,coal,大林#2,['大林'],800.0,756.4,94.55,True,online,,
23,2020-08-02 17:10,co-gen,汽電共生,['co-gen'],618.0,719.7,116.46,True,online,,
24,2020-08-02 17:10,coal,和平#1,['和平'],648.6,453.9,69.98,False,online,運轉限制,
25,2020-08-02 17:10,coal,和平#2,['和平'],648.6,557.1,85.89,False,online,,
26,2020-08-02 17:10,coal,麥寮#1,['麥寮'],600.0,565.6,94.27,False,online,,
27,2020-08-02 17:10,coal,麥寮#2,['麥寮'],600.0,568.1,94.68,False,online,,
28,2020-08-02 17:10,coal,麥寮#3,['麥寮'],600.0,571.3,95.22,False,online,,
29,2020-08-02 17:10,lng,大潭CC#1,['大潭'],742.7,600.1,80.8,True,online,,
30,2020-08-02 17:10,lng,大潭CC#2,['大潭'],742.7,412.7,55.57,True,online,部分檢修,
31,2020-08-02 17:10,lng,大潭CC#3,['大潭'],724.7,636.1,87.77,True,online,,
32,2020-08-02 17:10,lng,大潭CC#4,['大潭'],724.7,649.6,89.64,True,online,,
33,2020-08-02 17:10,lng,大潭CC#5,['大潭'],724.7,610.9,84.3,True,online,,
34,2020-08-02 17:10,lng,大潭CC#6,['大潭'],724.7,625.1,86.26,True,online,,
