,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2020-02-26 23:40,nuclear,核二#1,['核二'],985.0,0.0,0,True,fix,歲修,
1,2020-02-26 23:40,nuclear,核二#2,['核二'],985.0,989.3,100.44,True,online,,
2,2020-02-26 23:40,nuclear,核三#1,['核三'],951.0,943.8,99.24,True,online,,
3,2020-02-26 23:40,nuclear,核三#2,['核三'],951.0,943.8,99.24,True,online,,
4,2020-02-26 23:40,coal,林口#1,['林口'],800.0,758.3,94.79,True,online,,
5,2020-02-26 23:40,coal,林口#2,['林口'],800.0,760.6,95.08,True,online,,
6,2020-02-26 23:40,coal,林口#3,['林口'],800.0,566.3,70.79,True,online,,
7,2020-02-26 23:40,coal,台中#1,['台中'],550.0,423.8,77.05,True,online,環保限制,
8,2020-02-26 23:40,coal,台中#2,['台中'],550.0,0.0,0,True,fix,停機,
9,2020-02-26 23:40,coal,台中#3,['台中'],550.0,0.0,0,True,fix,停機,
10,2020-02-26 23:40,coal,台中#4,['台中'],550.0,398.4,72.44,True,online,環保限制,
11,2020-02-26 23:40,coal,台中#5,['台中'],550.0,536.7,97.58,True,online,,
12,2020-02-26 23:40,coal,台中#6,['台中'],550.0,474.1,86.2,True,online,環保限制,
13,2020-02-26 23:40,coal,台中#7,['台中'],550.0,428.2,77.85,True,online,環保限制,
14,2020-02-26 23:40,coal,台中#8,['台中'],550.0,486.5,88.45,True,online,環保限制,
15,2020-02-26 23:40,coal,台中#9,['台中'],550.0,476.2,86.58,True,online,環保限制,
16,2020-02-26 23:40,coal,台中#10,['台中'],550.0,430.0,78.18,True,online,環保限制,
17,2020-02-26 23:40,coal,興達#1,['興達'],500.0,279.6,55.92,True,online,友善降載減排,
18,2020-02-26 23:40,coal,興達#2,['興達'],500.0,0.0,0,True,fix,環保停機歲修,
19,2020-02-26 23:40,coal,興達#3,['興達'],550.0,318.9,57.98,True,online,友善降載減排,
20,2020-02-26 23:40,coal,興達#4,['興達'],550.0,0.0,0,True,fix,環保停機,
