,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2020-02-08 19:30,nuclear,核二#1,['核二'],985.0,988.0,100.3,True,online,,
1,2020-02-08 19:30,nuclear,核二#2,['核二'],985.0,831.1,84.38,True,online,測試運轉,
2,2020-02-08 19:30,nuclear,核三#1,['核三'],951.0,949.5,99.84,True,online,,
3,2020-02-08 19:30,nuclear,核三#2,['核三'],951.0,946.1,99.48,True,online,,
4,2020-02-08 19:30,coal,林口#1,['林口'],800.0,758.8,94.85,True,online,,
5,2020-02-08 19:30,coal,林口#2,['林口'],800.0,761.7,95.21,True,online,,
6,2020-02-08 19:30,coal,林口#3,['林口'],800.0,373.8,46.73,True,online,測試運轉,
7,2020-02-08 19:30,coal,台中#1,['台中'],550.0,475.2,86.4,True,online,環保限制,
8,2020-02-08 19:30,coal,台中#2,['台中'],550.0,0.0,0,True,fix,停機,
9,2020-02-08 19:30,coal,台中#3,['台中'],550.0,0.0,0,True,fix,停機,
10,2020-02-08 19:30,coal,台中#4,['台中'],550.0,0.0,0,True,fix,歲修,
11,2020-02-08 19:30,coal,台中#5,['台中'],550.0,467.0,84.91,True,online,測試運轉,
12,2020-02-08 19:30,coal,台中#6,['台中'],550.0,412.9,75.07,True,online,環保限制,
13,2020-02-08 19:30,coal,台中#7,['台中'],550.0,376.6,68.47,True,online,環保限制,
14,2020-02-08 19:30,coal,台中#8,['台中'],550.0,398.0,72.36,True,online,環保限制,
15,2020-02-08 19:30,coal,台中#9,['台中'],550.0,427.2,77.67,True,online,環保限制,
16,2020-02-08 19:30,coal,台中#10,['台中'],550.0,415.4,75.53,True,online,環保限制,
17,2020-02-08 19:30,coal,興達#1,['興達'],500.0,289.7,57.94,True,online,環保限制,
18,2020-02-08 19:30,coal,興達#2,['興達'],500.0,0.0,0,True,fix,環保停機歲修,
19,2020-02-08 19:30,coal,興達#3,['興達'],550.0,0.0,0,True,fix,環保停機歲修,
20,2020-02-08 19:30,coal,興達#4,['興達'],550.0,313.8,57.05,True,online,環保限制,
21,2020-02-08 19:30,coal,大林#1,['大林'],800.0,0.0,0,True,fix,環保停機歲修,
22,2020-02-08 19:30,coal,大林#2,['大林'],800.0,714.5,89.31,True,online,運轉限制,
23,2020-02-08 19:30,co-gen,汽電共生,['co-gen'],618.0,505.8,81.84,True,online,部分歲修,
24,2020-02-08 19:30,coal,和平#1,['和平'],648.6,0.0,0,False,fix,歲修,
25,2020-02-08 19:30,coal,和平#2,['和平'],648.6,600.1,92.52,False,online,,
26,2020-02-08 19:30,coal,麥寮#1,['麥寮'],600.0,0.0,0,False,fix,歲修,
27,2020-02-08 19:30,coal,麥寮#2,['麥寮'],600.0,367.3,61.22,False,online,環保限制,
28,2020-02-08 19:30,coal,麥寮#3,['麥寮'],600.0,570.6,95.1,False,online,,
