,Unnamed: 0,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId,year,month
29,29,2021-11-05 21:30,lng,大潭CC#1,['大潭'],742.7,618.7,83.3,1,online,,,2021,11
29,29,2021-06-25 22:40,lng,大潭CC#1,['大潭'],742.7,678.0,91.29,1,online,,,2021,06
29,29,2021-08-11 17:20,lng,大潭CC#1,['大潭'],742.7,675.4,90.94,1,online,,,2021,08
29,29,2021-10-21 22:50,lng,大潭CC#1,['大潭'],742.7,619.1,83.36,1,online,,,2021,10
29,29,2021-05-30 04:00,lng,大潭CC#1,['大潭'],742.7,608.6,81.94,1,online,,,2021,05
29,29,2021-05-24 10:30,lng,大潭CC#1,['大潭'],742.7,726.2,97.78,1,online,,,2021,05
29,29,2021-07-16 10:50,lng,大潭CC#1,['大潭'],742.7,631.1,84.97,1,online,,,2021,07
29,29,2021-08-27 18:20,lng,大潭CC#1,['大潭'],742.7,696.6,93.79,1,online,,,2021,08
29,29,2021-08-25 19:10,lng,大潭CC#1,['大潭'],742.7,669.0,90.08,1,online,,,2021,08
29,29,2021-10-12 14:00,lng,大潭CC#1,['大潭'],742.7,628.3,84.6,1,online,,,2021,10
29,29,2021-12-01 22:50,lng,大潭CC#1,['大潭'],742.7,409.1,55.08,1,online,部分檢修,,2021,12
29,29,2021-06-30 06:10,lng,大潭CC#1,['大潭'],742.7,672.5,90.55,1,online,,,2021,06
29,29,2021-07-05 00:10,lng,大潭CC#1,['大潭'],742.7,684.2,92.12,1,online,,,2021,07
29,29,2021-08-23 22:30,lng,大潭CC#1,['大潭'],742.7,656.7,88.42,1,online,,,2021,08
29,29,2021-06-26 14:30,lng,大潭CC#1,['大潭'],742.7,618.0,83.21,1,online,,,2021,06
29,29,2021-11-04 06:30,lng,大潭CC#1,['大潭'],742.7,621.5,83.68,1,online,,,2021,11
29,29,2021-04-08 20:40,lng,大潭CC#1,['大潭'],742.7,595.4,80.17,True,online,,,2021,04
29,29,2021-09-27 09:20,lng,大潭CC#1,['大潭'],742.7,658.2,88.62,1,online,,,2021,09
29,29,2021-06-24 15:20,lng,大潭CC#1,['大潭'],742.7,665.7,89.63,1,online,,,2021,06
29,29,2021-09-20 07:10,lng,大潭CC#1,['大潭'],742.7,562.6,75.75,1,online,,,2021,09
29,29,2021-10-13 19:00,lng,大潭CC#1,['大潭'],742.7,628.2,84.58,1,online,,,2021,10
29,29,2021-09-13 02:00,lng,大潭CC#1,['大潭'],742.7,415.5,55.94,1,online,,,2021,09
29,29,2021-09-03 09:30,lng,大潭CC#1,['大潭'],742.7,616.8,83.05,1,online,,,2021,09
29,29,2021-11-06 05:00,lng,大潭CC#1,['大潭'],742.7,623.3,83.92,1,online,,,2021,11
29,29,2021-05-18 13:50,lng,大潭CC#1,['大潭'],742.7,724.7,97.58,1,online,,,2021,05
29,29,2021-09-11 13:30,lng,大潭CC#1,['大潭'],742.7,684.7,92.19,1,online,,,2021,09
29,29,2021-09-15 10:10,lng,大潭CC#1,['大潭'],742.7,610.4,82.19,1,online,,,2021,09
29,29,2021-12-05 04:40,lng,大潭CC#1,['大潭'],742.7,411.4,55.39,1,online,部分檢修,,2021,12
28,28,2021-12-30 23:10,lng,大潭CC#1,['大潭'],742.7,532.8,71.74,1,online,運轉限制,,2021,12
29,29,2021-12-22 09:00,lng,大潭CC#1,['大潭'],742.7,530.8,71.47,1,online,運轉限制,,2021,12
29,29,2021-09-19 19:50,lng,大潭CC#1,['大潭'],742.7,670.7,90.31,1,online,,,2021,09
29,29,2021-08-24 16:00,lng,大潭CC#1,['大潭'],742.7,700.3,94.29,1,online,,,2021,08
29,29,2021-11-04 23:30,lng,大潭CC#1,['大潭'],742.7,618.9,83.33,1,online,,,2021,11
29,29,2021-06-04 14:30,lng,大潭CC#1,['大潭'],742.7,690.3,92.94,1,online,,,2021,06
29,29,2021-10-16 01:20,lng,大潭CC#1,['大潭'],742.7,626.2,84.31,1,online,,,2021,10
29,29,2021-06-02 22:00,lng,大潭CC#1,['大潭'],742.7,690.5,92.97,1,online,,,2021,06
29,29,2021-10-22 05:00,lng,大潭CC#1,['大潭'],742.7,618.0,83.21,1,online,,,2021,10
29,29,2021-10-11 17:50,lng,大潭CC#1,['大潭'],742.7,624.1,84.03,1,online,,,2021,10
29,29,2021-08-18 01:50,lng,大潭CC#1,['大潭'],742.7,692.3,93.21,1,online,,,2021,08
29,29,2021-08-09 01:40,lng,大潭CC#1,['大潭'],742.7,612.8,82.51,1,online,,,2021,08
29,29,2021-04-11 09:30,lng,大潭CC#1,['大潭'],742.7,679.5,91.49,True,online,,,2021,04
29,29,2021-07-04 16:00,lng,大潭CC#1,['大潭'],742.7,677.7,91.25,1,online,,,2021,07
29,29,2021-12-21 19:40,lng,大潭CC#1,['大潭'],742.7,532.6,71.71,1,online,運轉限制,,2021,12
29,29,2021-09-09 06:00,lng,大潭CC#1,['大潭'],742.7,642.6,86.52,1,online,,,2021,09
29,29,2021-07-26 01:00,lng,大潭CC#1,['大潭'],742.7,639.3,86.08,1,online,,,2021,07
29,29,2021-12-26 17:20,lng,大潭CC#1,['大潭'],742.7,531.0,71.5,1,online,運轉限制,,2021,12
29,29,2021-06-29 00:50,lng,大潭CC#1,['大潭'],742.7,676.3,91.06,1,online,,,2021,06
29,29,2021-06-30 14:00,lng,大潭CC#1,['大潭'],742.7,692.6,93.25,1,online,,,2021,06
29,29,2021-07-08 14:10,lng,大潭CC#1,['大潭'],742.7,694.7,93.54,1,online,,,2021,07
29,29,2021-08-09 20:10,lng,大潭CC#1,['大潭'],742.7,687.3,92.54,1,online,,,2021,08
29,29,2021-04-10 14:00,lng,大潭CC#1,['大潭'],742.7,671.0,90.35,True,online,,,2021,04
29,29,2021-07-24 00:00,lng,大潭CC#1,['大潭'],742.7,523.3,70.46,1,online,,,2021,07
29,29,2021-09-15 20:10,lng,大潭CC#1,['大潭'],742.7,632.1,85.11,1,online,,,2021,09
29,29,2021-10-10 08:30,lng,大潭CC#1,['大潭'],742.7,627.5,84.49,1,online,,,2021,10
29,29,2021-08-03 16:00,lng,大潭CC#1,['大潭'],742.7,679.6,91.5,1,online,,,2021,08
29,29,2021-12-06 22:40,lng,大潭CC#1,['大潭'],742.7,413.1,55.62,1,online,部分檢修,,2021,12
29,29,2021-07-10 15:10,lng,大潭CC#1,['大潭'],742.7,675.2,90.91,1,online,,,2021,07
29,29,2021-09-02 03:30,lng,大潭CC#1,['大潭'],742.7,614.6,82.75,1,online,,,2021,09
29,29,2021-04-15 18:20,lng,大潭CC#1,['大潭'],742.7,624.8,84.13,True,online,,,2021,04
29,29,2021-11-19 09:30,lng,大潭CC#1,['大潭'],742.7,621.0,83.61,1,online,,,2021,11
29,29,2021-04-09 20:10,lng,大潭CC#1,['大潭'],742.7,648.7,87.34,True,online,,,2021,04
29,29,2021-07-21 12:20,lng,大潭CC#1,['大潭'],742.7,670.5,90.28,1,online,,,2021,07
29,29,2021-08-05 00:10,lng,大潭CC#1,['大潭'],742.7,682.1,91.84,1,online,,,2021,08
29,29,2021-08-02 00:30,lng,大潭CC#1,['大潭'],742.7,594.6,80.06,1,online,,,2021,08
29,29,2021-05-22 22:30,lng,大潭CC#1,['大潭'],742.7,684.2,92.12,1,online,,,2021,05
29,29,2021-06-09 22:40,lng,大潭CC#1,['大潭'],742.7,670.3,90.25,1,online,,,2021,06
29,29,2021-09-23 20:00,lng,大潭CC#1,['大潭'],742.7,651.2,87.68,1,online,,,2021,09
29,29,2021-11-14 18:50,lng,大潭CC#1,['大潭'],742.7,618.1,83.22,1,online,,,2021,11
29,29,2021-10-02 15:30,lng,大潭CC#1,['大潭'],742.7,621.4,83.67,1,online,,,2021,10
29,29,2021-12-04 05:40,lng,大潭CC#1,['大潭'],742.7,407.3,54.84,1,online,部分檢修,,2021,12
29,29,2021-06-20 08:40,lng,大潭CC#1,['大潭'],742.7,666.8,89.78,1,online,,,2021,06
29,29,2021-09-03 20:20,lng,大潭CC#1,['大潭'],742.7,666.0,89.67,1,online,,,2021,09
29,29,2021-12-24 05:40,lng,大潭CC#1,['大潭'],742.7,531.5,71.56,1,online,運轉限制,,2021,12
29,29,2021-11-15 16:40,lng,大潭CC#1,['大潭'],742.7,620.0,83.48,1,online,,,2021,11
29,29,2021-05-29 03:50,lng,大潭CC#1,['大潭'],742.7,667.1,89.82,1,online,,,2021,05
29,29,2021-10-21 08:40,lng,大潭CC#1,['大潭'],742.7,623.4,83.94,1,online,,,2021,10
29,29,2021-12-20 23:20,lng,大潭CC#1,['大潭'],742.7,532.9,71.75,1,online,運轉限制,,2021,12
29,29,2021-08-17 21:00,lng,大潭CC#1,['大潭'],742.7,697.5,93.91,1,online,,,2021,08
29,29,2021-11-13 23:10,lng,大潭CC#1,['大潭'],742.7,615.7,82.9,1,online,,,2021,11
29,29,2021-11-12 06:40,lng,大潭CC#1,['大潭'],742.7,615.5,82.87,1,online,,,2021,11
29,29,2021-12-23 17:10,lng,大潭CC#1,['大潭'],742.7,532.5,71.7,1,online,運轉限制,,2021,12
29,29,2021-10-03 17:30,lng,大潭CC#1,['大潭'],742.7,629.6,84.77,1,online,,,2021,10
29,29,2021-10-12 22:20,lng,大潭CC#1,['大潭'],742.7,623.7,83.98,1,online,,,2021,10
29,29,2021-04-18 02:50,lng,大潭CC#1,['大潭'],742.7,670.5,90.28,True,online,,,2021,04
29,29,2021-10-10 08:40,lng,大潭CC#1,['大潭'],742.7,629.1,84.7,1,online,,,2021,10
29,29,2021-08-18 17:50,lng,大潭CC#1,['大潭'],742.7,644.7,86.8,1,online,,,2021,08
29,29,2021-06-12 05:50,lng,大潭CC#1,['大潭'],742.7,662.4,89.19,1,online,,,2021,06
29,29,2021-10-23 01:50,lng,大潭CC#1,['大潭'],742.7,618.5,83.28,1,online,,,2021,10
29,29,2021-12-26 11:30,lng,大潭CC#1,['大潭'],742.7,533.3,71.81,1,online,運轉限制,,2021,12
29,29,2021-11-21 13:40,lng,大潭CC#1,['大潭'],742.7,627.5,84.49,1,online,,,2021,11
29,29,2021-11-25 06:10,lng,大潭CC#1,['大潭'],742.7,616.3,82.98,1,online,運轉限制,,2021,11
29,29,2021-10-13 06:20,lng,大潭CC#1,['大潭'],742.7,626.7,84.38,1,online,,,2021,10
29,29,2021-12-14 13:20,lng,大潭CC#1,['大潭'],742.7,412.2,55.5,1,online,部分檢修,,2021,12
29,29,2021-06-02 23:10,lng,大潭CC#1,['大潭'],742.7,671.7,90.44,1,online,,,2021,06
29,29,2021-05-31 01:00,lng,大潭CC#1,['大潭'],742.7,520.4,70.07,1,online,,,2021,05
29,29,2021-07-20 21:20,lng,大潭CC#1,['大潭'],742.7,651.8,87.76,1,online,,,2021,07
29,29,2021-11-03 00:30,lng,大潭CC#1,['大潭'],742.7,622.2,83.78,1,online,,,2021,11
29,29,2021-06-29 14:40,lng,大潭CC#1,['大潭'],742.7,682.4,91.88,1,online,,,2021,06
29,29,2021-07-24 07:00,lng,大潭CC#1,['大潭'],742.7,676.8,91.13,1,online,,,2021,07
29,29,2021-06-08 20:00,lng,大潭CC#1,['大潭'],742.7,644.0,86.71,1,online,,,2021,06
29,29,2021-04-17 08:20,lng,大潭CC#1,['大潭'],742.7,658.3,88.64,True,online,,,2021,04
29,29,2021-06-05 20:40,lng,大潭CC#1,['大潭'],742.7,680.2,91.58,1,online,,,2021,06
29,29,2021-05-29 02:00,lng,大潭CC#1,['大潭'],742.7,709.7,95.56,1,online,,,2021,05
29,29,2021-07-03 12:50,lng,大潭CC#1,['大潭'],742.7,665.7,89.63,1,online,,,2021,07
29,29,2021-04-11 10:10,lng,大潭CC#1,['大潭'],742.7,664.8,89.51,True,online,,,2021,04
29,29,2021-04-14 07:00,lng,大潭CC#1,['大潭'],742.7,652.0,87.79,True,online,,,2021,04
29,29,2021-11-20 00:30,lng,大潭CC#1,['大潭'],742.7,619.3,83.38,1,online,,,2021,11
29,29,2021-08-26 22:50,lng,大潭CC#1,['大潭'],742.7,695.2,93.6,1,online,,,2021,08
29,29,2021-11-18 10:50,lng,大潭CC#1,['大潭'],742.7,616.4,82.99,1,online,,,2021,11
29,29,2021-06-26 02:00,lng,大潭CC#1,['大潭'],742.7,665.5,89.61,1,online,,,2021,06
29,29,2021-04-16 23:30,lng,大潭CC#1,['大潭'],742.7,665.7,89.63,True,online,,,2021,04
29,29,2021-06-16 21:40,lng,大潭CC#1,['大潭'],742.7,689.6,92.85,1,online,,,2021,06
29,29,2021-08-30 05:40,lng,大潭CC#1,['大潭'],742.7,630.2,84.85,1,online,,,2021,08
29,29,2021-12-14 15:00,lng,大潭CC#1,['大潭'],742.7,410.9,55.33,1,online,部分檢修,,2021,12
29,29,2021-08-09 00:20,lng,大潭CC#1,['大潭'],742.7,678.3,91.33,1,online,,,2021,08
29,29,2021-11-05 19:40,lng,大潭CC#1,['大潭'],742.7,623.4,83.94,1,online,,,2021,11
29,29,2021-07-28 05:10,lng,大潭CC#1,['大潭'],742.7,636.7,85.73,1,online,,,2021,07
29,29,2021-10-29 17:40,lng,大潭CC#1,['大潭'],742.7,622.5,83.82,1,online,,,2021,10
29,29,2021-08-02 21:30,lng,大潭CC#1,['大潭'],742.7,682.2,91.85,1,online,,,2021,08
29,29,2021-09-14 11:00,lng,大潭CC#1,['大潭'],742.7,605.6,81.54,1,online,,,2021,09
29,29,2021-11-10 15:40,lng,大潭CC#1,['大潭'],742.7,617.9,83.2,1,online,,,2021,11
29,29,2021-07-16 04:20,lng,大潭CC#1,['大潭'],742.7,634.2,85.39,1,online,,,2021,07
29,29,2021-05-29 09:50,lng,大潭CC#1,['大潭'],742.7,693.6,93.39,1,online,,,2021,05
29,29,2021-11-22 06:00,lng,大潭CC#1,['大潭'],742.7,623.0,83.88,1,online,運轉限制,,2021,11
29,29,2021-12-17 03:10,lng,大潭CC#1,['大潭'],742.7,406.2,54.69,1,online,部分檢修,,2021,12
29,29,2021-09-16 04:10,lng,大潭CC#1,['大潭'],742.7,659.2,88.76,1,online,,,2021,09
29,29,2021-07-01 13:00,lng,大潭CC#1,['大潭'],742.7,678.3,91.33,1,online,,,2021,07
29,29,2021-07-08 22:20,lng,大潭CC#1,['大潭'],742.7,641.4,86.36,1,online,,,2021,07
29,29,2021-11-19 20:50,lng,大潭CC#1,['大潭'],742.7,620.7,83.57,1,online,,,2021,11
29,29,2021-06-10 04:40,lng,大潭CC#1,['大潭'],742.7,619.3,83.38,1,online,,,2021,06
29,29,2021-07-17 01:10,lng,大潭CC#1,['大潭'],742.7,502.3,67.63,1,online,,,2021,07
29,29,2021-07-09 20:20,lng,大潭CC#1,['大潭'],742.7,687.8,92.61,1,online,,,2021,07
29,29,2021-07-18 11:50,lng,大潭CC#1,['大潭'],742.7,624.4,84.07,1,online,,,2021,07
29,29,2021-11-05 04:00,lng,大潭CC#1,['大潭'],742.7,619.7,83.44,1,online,,,2021,11
29,29,2021-11-14 21:30,lng,大潭CC#1,['大潭'],742.7,619.7,83.44,1,online,,,2021,11
29,29,2021-08-29 18:10,lng,大潭CC#1,['大潭'],742.7,659.7,88.82,1,online,,,2021,08
29,29,2021-09-06 12:00,lng,大潭CC#1,['大潭'],742.7,609.3,82.04,1,online,,,2021,09
29,29,2021-08-25 01:40,lng,大潭CC#1,['大潭'],742.7,484.1,65.18,1,online,,,2021,08
29,29,2021-08-12 04:10,lng,大潭CC#1,['大潭'],742.7,547.4,73.7,1,online,,,2021,08
29,29,2021-12-21 02:00,lng,大潭CC#1,['大潭'],742.7,531.0,71.5,1,online,運轉限制,,2021,12
29,29,2021-11-26 16:20,lng,大潭CC#1,['大潭'],742.7,619.6,83.43,1,online,運轉限制,,2021,11
29,29,2021-09-20 05:20,lng,大潭CC#1,['大潭'],742.7,654.3,88.1,1,online,,,2021,09
29,29,2021-04-13 04:00,lng,大潭CC#1,['大潭'],742.7,674.3,90.79,True,online,,,2021,04
29,29,2021-10-15 12:00,lng,大潭CC#1,['大潭'],742.7,630.2,84.85,1,online,,,2021,10
29,29,2021-07-09 15:50,lng,大潭CC#1,['大潭'],742.7,693.2,93.34,1,online,,,2021,07
29,29,2021-12-06 07:40,lng,大潭CC#1,['大潭'],742.7,412.3,55.51,1,online,部分檢修,,2021,12
29,29,2021-04-14 04:40,lng,大潭CC#1,['大潭'],742.7,637.5,85.84,True,online,,,2021,04
29,29,2021-08-12 01:20,lng,大潭CC#1,['大潭'],742.7,654.7,88.15,1,online,,,2021,08
29,29,2021-08-22 07:50,lng,大潭CC#1,['大潭'],742.7,484.6,65.25,1,online,運轉限制,,2021,08
29,29,2021-06-19 19:10,lng,大潭CC#1,['大潭'],742.7,657.5,88.53,1,online,,,2021,06
29,29,2021-09-15 09:50,lng,大潭CC#1,['大潭'],742.7,618.0,83.21,1,online,,,2021,09
29,29,2021-12-23 16:40,lng,大潭CC#1,['大潭'],742.7,531.8,71.6,1,online,運轉限制,,2021,12
29,29,2021-07-09 08:40,lng,大潭CC#1,['大潭'],742.7,650.9,87.64,1,online,,,2021,07
29,29,2021-08-01 04:00,lng,大潭CC#1,['大潭'],742.7,532.3,71.67,1,online,,,2021,08
29,29,2021-10-26 17:50,lng,大潭CC#1,['大潭'],742.7,624.5,84.09,1,online,,,2021,10
29,29,2021-07-21 09:10,lng,大潭CC#1,['大潭'],742.7,606.1,81.61,1,online,,,2021,07
29,29,2021-11-07 20:40,lng,大潭CC#1,['大潭'],742.7,622.1,83.76,1,online,,,2021,11
29,29,2021-04-26 14:20,lng,大潭CC#1,['大潭'],742.7,672.4,90.53,1,online,,,2021,04
29,29,2021-06-21 15:00,lng,大潭CC#1,['大潭'],742.7,677.2,91.18,1,online,,,2021,06
29,29,2021-07-07 08:40,lng,大潭CC#1,['大潭'],742.7,680.4,91.61,1,online,,,2021,07
29,29,2021-07-10 11:50,lng,大潭CC#1,['大潭'],742.7,678.6,91.37,1,online,,,2021,07
29,29,2021-08-01 00:10,lng,大潭CC#1,['大潭'],742.7,537.0,72.3,1,online,,,2021,08
29,29,2021-07-06 22:50,lng,大潭CC#1,['大潭'],742.7,679.5,91.49,1,online,,,2021,07
29,29,2021-09-09 16:30,lng,大潭CC#1,['大潭'],742.7,666.2,89.7,1,online,,,2021,09
29,29,2021-06-16 18:40,lng,大潭CC#1,['大潭'],742.7,693.9,93.43,1,online,,,2021,06
29,29,2021-12-01 07:20,lng,大潭CC#1,['大潭'],742.7,612.2,82.43,1,online,,,2021,12
29,29,2021-09-22 04:10,lng,大潭CC#1,['大潭'],742.7,627.4,84.48,1,online,,,2021,09
29,29,2021-07-07 14:10,lng,大潭CC#1,['大潭'],742.7,696.4,93.77,1,online,,,2021,07
29,29,2021-11-27 00:10,lng,大潭CC#1,['大潭'],742.7,617.4,83.13,1,online,運轉限制,,2021,11
29,29,2021-12-04 02:50,lng,大潭CC#1,['大潭'],742.7,409.1,55.08,1,online,部分檢修,,2021,12
29,29,2021-12-21 19:00,lng,大潭CC#1,['大潭'],742.7,531.2,71.52,1,online,運轉限制,,2021,12
29,29,2021-10-27 19:30,lng,大潭CC#1,['大潭'],742.7,621.6,83.69,1,online,,,2021,10
29,29,2021-09-20 01:40,lng,大潭CC#1,['大潭'],742.7,677.3,91.19,1,online,,,2021,09
29,29,2021-10-18 05:10,lng,大潭CC#1,['大潭'],742.7,618.2,83.24,1,online,,,2021,10
29,29,2021-09-26 21:00,lng,大潭CC#1,['大潭'],742.7,658.5,88.66,1,online,,,2021,09
29,29,2021-11-21 21:40,lng,大潭CC#1,['大潭'],742.7,624.8,84.13,1,online,,,2021,11
29,29,2021-08-03 13:00,lng,大潭CC#1,['大潭'],742.7,689.7,92.86,1,online,,,2021,08
29,29,2021-11-17 16:10,lng,大潭CC#1,['大潭'],742.7,621.1,83.63,1,online,,,2021,11
29,29,2021-07-08 13:30,lng,大潭CC#1,['大潭'],742.7,691.7,93.13,1,online,,,2021,07
29,29,2021-05-19 16:10,lng,大潭CC#1,['大潭'],742.7,735.2,98.99,1,online,,,2021,05
29,29,2021-07-14 05:10,lng,大潭CC#1,['大潭'],742.7,665.8,89.65,1,online,,,2021,07
29,29,2021-09-28 13:30,lng,大潭CC#1,['大潭'],742.7,616.3,82.98,1,online,,,2021,09
29,29,2021-05-26 10:30,lng,大潭CC#1,['大潭'],742.7,653.3,87.96,1,online,,,2021,05
28,28,2021-12-29 08:40,lng,大潭CC#1,['大潭'],742.7,533.5,71.83,1,online,運轉限制,,2021,12
29,29,2021-11-25 06:00,lng,大潭CC#1,['大潭'],742.7,620.9,83.6,1,online,運轉限制,,2021,11
29,29,2021-12-15 09:20,lng,大潭CC#1,['大潭'],742.7,415.1,55.89,1,online,部分檢修,,2021,12
29,29,2021-08-24 08:00,lng,大潭CC#1,['大潭'],742.7,624.5,84.09,1,online,,,2021,08
29,29,2021-05-30 11:20,lng,大潭CC#1,['大潭'],742.7,656.0,88.33,1,online,,,2021,05
29,29,2021-08-04 06:30,lng,大潭CC#1,['大潭'],742.7,537.1,72.32,1,online,,,2021,08
29,29,2021-11-01 15:30,lng,大潭CC#1,['大潭'],742.7,617.8,83.18,1,online,,,2021,11
29,29,2021-10-25 09:50,lng,大潭CC#1,['大潭'],742.7,621.8,83.72,1,online,,,2021,10
29,29,2021-11-23 01:20,lng,大潭CC#1,['大潭'],742.7,614.8,82.78,1,online,,,2021,11
29,29,2021-07-09 20:30,lng,大潭CC#1,['大潭'],742.7,687.6,92.58,1,online,,,2021,07
29,29,2021-08-04 05:00,lng,大潭CC#1,['大潭'],742.7,625.8,84.26,1,online,,,2021,08
29,29,2021-07-01 12:30,lng,大潭CC#1,['大潭'],742.7,672.8,90.59,1,online,,,2021,07
29,29,2021-10-01 03:00,lng,大潭CC#1,['大潭'],742.7,622.1,83.76,1,online,,,2021,10
29,29,2021-07-19 11:30,lng,大潭CC#1,['大潭'],742.7,690.8,93.01,1,online,,,2021,07
29,29,2021-06-14 02:10,lng,大潭CC#1,['大潭'],742.7,636.1,85.65,1,online,,,2021,06
29,29,2021-08-27 03:00,lng,大潭CC#1,['大潭'],742.7,673.1,90.63,1,online,,,2021,08
