,Unnamed: 0,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId,year,month
0,0,2021-08-30 19:00,nuclear,核二#1,['核二'],985.0,0.0,0.0,1,break,停機維護,,2021,08
158,158,2021-03-26 05:10,wind,海洋竹南,['海洋竹南'],128.0,3.6,2.81,True,online,,,2021,03
158,158,2021-05-15 08:30,wind,海洋竹南,['海洋竹南'],128.0,48.9,38.2,True,online,,,2021,05
157,157,2021-03-19 09:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
158,158,2021-03-20 09:50,wind,海洋竹南,['海洋竹南'],128.0,10.3,8.05,True,online,,,2021,03
158,158,2021-06-14 01:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-02-17 20:40,wind,海洋竹南,['海洋竹南'],128.0,127.9,99.92,True,online,,,2021,02
158,158,2021-05-26 18:00,wind,海洋竹南,['海洋竹南'],128.0,112.1,87.58,True,online,,,2021,05
158,158,2021-05-11 11:00,wind,海洋竹南,['海洋竹南'],128.0,119.5,93.36,True,online,,,2021,05
158,158,2021-06-18 22:40,wind,海洋竹南,['海洋竹南'],128.0,69.7,54.45,True,online,,,2021,06
158,158,2021-06-14 02:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-01-30 08:00,wind,海洋竹南,['海洋竹南'],128.0,3.8,2.97,True,online,,,2021,01
158,158,2021-05-12 06:30,wind,海洋竹南,['海洋竹南'],128.0,87.6,68.44,True,online,,,2021,05
158,158,2021-04-10 02:50,wind,海洋竹南,['海洋竹南'],128.0,121.4,94.84,True,online,,,2021,04
158,158,2021-06-30 09:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-02-04 20:00,wind,海洋竹南,['海洋竹南'],128.0,30.0,23.44,True,online,,,2021,02
158,158,2021-05-07 14:50,wind,海洋竹南,['海洋竹南'],128.0,55.2,43.13,True,online,,,2021,05
158,158,2021-05-25 11:40,wind,海洋竹南,['海洋竹南'],128.0,75.6,59.06,True,online,,,2021,05
157,157,2021-03-08 07:20,wind,海洋竹南,['海洋竹南'],128.0,127.5,99.61,True,online,,,2021,03
157,157,2021-03-10 02:20,wind,海洋竹南,['海洋竹南'],128.0,116.3,90.86,True,online,,,2021,03
158,158,2021-03-29 06:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
157,157,2021-02-04 23:30,wind,海洋竹南,['海洋竹南'],128.0,1.7,1.33,True,online,,,2021,02
158,158,2021-04-22 00:00,wind,海洋竹南,['海洋竹南'],128.0,1.0,0.78,True,online,,,2021,04
158,158,2021-04-18 12:50,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,04
157,157,2021-01-13 03:10,wind,海洋竹南,['海洋竹南'],128.0,42.8,33.44,True,online,,,2021,01
158,158,2021-04-21 13:40,wind,海洋竹南,['海洋竹南'],128.0,71.0,55.47,True,online,,,2021,04
158,158,2021-05-19 00:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,05
158,158,2021-06-14 01:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-03-12 18:10,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,03
157,157,2021-03-10 10:50,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,03
158,158,2021-06-21 11:10,wind,海洋竹南,['海洋竹南'],128.0,69.3,54.14,True,online,,,2021,06
158,158,2021-05-22 03:40,wind,海洋竹南,['海洋竹南'],128.0,35.7,27.89,True,online,,,2021,05
158,158,2021-06-24 18:40,wind,海洋竹南,['海洋竹南'],128.0,11.1,8.67,True,online,,,2021,06
158,158,2021-05-30 18:00,wind,海洋竹南,['海洋竹南'],128.0,54.0,42.19,True,online,,,2021,05
157,157,2021-02-20 22:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
157,157,2021-02-25 08:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
157,157,2021-01-22 04:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,01
158,158,2021-06-25 22:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-01-27 07:30,wind,海洋竹南,['海洋竹南'],128.0,123.1,96.17,True,online,,,2021,01
157,157,2021-02-21 01:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
157,157,2021-01-12 21:50,wind,海洋竹南,['海洋竹南'],128.0,106.0,82.81,True,online,,,2021,01
158,158,2021-05-30 04:00,wind,海洋竹南,['海洋竹南'],128.0,5.0,3.91,True,online,,,2021,05
158,158,2021-05-24 10:30,wind,海洋竹南,['海洋竹南'],128.0,95.8,74.84,True,online,,,2021,05
158,158,2021-05-09 17:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,05
158,158,2021-03-28 06:20,wind,海洋竹南,['海洋竹南'],128.0,78.1,61.02,True,online,,,2021,03
157,157,2021-03-05 01:40,wind,海洋竹南,['海洋竹南'],128.0,7.6,5.94,True,online,,,2021,03
157,157,2021-02-05 11:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
157,157,2021-03-16 12:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
158,158,2021-06-30 06:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-02-23 10:50,wind,海洋竹南,['海洋竹南'],128.0,127.5,99.61,True,online,,,2021,02
157,157,2021-02-26 12:10,wind,海洋竹南,['海洋竹南'],128.0,13.2,10.31,True,online,,,2021,02
157,157,2021-02-20 09:40,wind,海洋竹南,['海洋竹南'],128.0,1.3,1.02,True,online,,,2021,02
158,158,2021-06-26 14:30,wind,海洋竹南,['海洋竹南'],128.0,89.7,70.08,True,online,,,2021,06
156,156,2021-01-17 17:10,wind,海洋竹南,['海洋竹南'],128.0,123.9,96.8,True,online,,,2021,01
157,157,2021-02-09 05:20,wind,海洋竹南,['海洋竹南'],128.0,120.5,94.14,True,online,,,2021,02
157,157,2021-01-03 22:10,wind,海洋竹南,['海洋竹南'],128.0,97.4,76.09,True,online,,,2021,01
157,157,2021-02-04 03:10,wind,海洋竹南,['海洋竹南'],128.0,3.6,2.81,True,online,,,2021,02
158,158,2021-04-27 20:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
158,158,2021-04-08 20:40,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,04
157,157,2021-02-26 08:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
158,158,2021-06-24 15:20,wind,海洋竹南,['海洋竹南'],128.0,9.2,7.19,True,online,,,2021,06
157,157,2021-01-27 03:00,wind,海洋竹南,['海洋竹南'],128.0,122.0,95.31,True,online,,,2021,01
158,158,2021-05-05 10:20,wind,海洋竹南,['海洋竹南'],128.0,126.4,98.75,True,online,,,2021,05
158,158,2021-04-30 17:40,wind,海洋竹南,['海洋竹南'],128.0,9.0,7.03,True,online,,,2021,04
158,158,2021-05-18 13:50,wind,海洋竹南,['海洋竹南'],128.0,78.1,61.02,True,online,,,2021,05
157,157,2021-02-16 03:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
157,157,2021-02-08 04:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
157,157,2021-01-11 23:10,wind,海洋竹南,['海洋竹南'],128.0,108.4,84.69,True,online,,,2021,01
158,158,2021-03-28 07:00,wind,海洋竹南,['海洋竹南'],128.0,86.7,67.73,True,online,,,2021,03
157,157,2021-02-18 21:10,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,02
157,157,2021-03-14 13:30,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,03
157,157,2021-02-24 02:50,wind,海洋竹南,['海洋竹南'],128.0,127.5,99.61,True,online,,,2021,02
158,158,2021-06-04 14:30,wind,海洋竹南,['海洋竹南'],128.0,11.8,9.22,True,online,,,2021,06
158,158,2021-06-02 22:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-04-11 09:30,wind,海洋竹南,['海洋竹南'],128.0,0.4,0.31,True,online,,,2021,04
158,158,2021-06-29 00:50,wind,海洋竹南,['海洋竹南'],128.0,79.4,62.03,True,online,,,2021,06
158,158,2021-06-30 14:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-04-10 14:00,wind,海洋竹南,['海洋竹南'],128.0,127.5,99.61,True,online,,,2021,04
158,158,2021-03-23 17:00,wind,海洋竹南,['海洋竹南'],128.0,1.7,1.33,True,online,,,2021,03
157,157,2021-01-26 06:30,wind,海洋竹南,['海洋竹南'],128.0,3.6,2.81,True,online,,,2021,01
157,157,2021-01-05 03:50,wind,海洋竹南,['海洋竹南'],128.0,117.6,91.88,True,online,,,2021,01
158,158,2021-04-15 18:20,wind,海洋竹南,['海洋竹南'],128.0,102.3,79.92,True,online,,,2021,04
158,158,2021-05-21 02:40,wind,海洋竹南,['海洋竹南'],128.0,44.7,34.92,True,online,,,2021,05
158,158,2021-04-09 20:10,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,04
158,158,2021-05-22 22:30,wind,海洋竹南,['海洋竹南'],128.0,11.3,8.83,True,online,,,2021,05
158,158,2021-05-15 18:40,wind,海洋竹南,['海洋竹南'],128.0,99.1,77.42,True,online,,,2021,05
157,157,2021-02-08 05:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
158,158,2021-06-09 22:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
156,156,2021-01-19 02:50,wind,海洋竹南,['海洋竹南'],128.0,2.9,2.27,True,online,,,2021,01
158,158,2021-06-20 08:40,wind,海洋竹南,['海洋竹南'],128.0,69.7,54.45,True,online,,,2021,06
157,157,2021-03-12 06:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
158,158,2021-05-29 03:50,wind,海洋竹南,['海洋竹南'],128.0,47.7,37.27,True,online,,,2021,05
157,157,2021-03-03 15:30,wind,海洋竹南,['海洋竹南'],128.0,75.6,59.06,True,online,,,2021,03
157,157,2021-01-26 04:30,wind,海洋竹南,['海洋竹南'],128.0,9.4,7.34,True,online,,,2021,01
158,158,2021-05-07 01:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,05
157,157,2021-03-13 15:40,wind,海洋竹南,['海洋竹南'],128.0,127.7,99.77,True,online,,,2021,03
158,158,2021-05-05 05:50,wind,海洋竹南,['海洋竹南'],128.0,9.7,7.58,True,online,,,2021,05
157,157,2021-03-10 02:10,wind,海洋竹南,['海洋竹南'],128.0,118.0,92.19,True,online,,,2021,03
157,157,2021-02-23 10:10,wind,海洋竹南,['海洋竹南'],128.0,127.5,99.61,True,online,,,2021,02
158,158,2021-04-18 02:50,wind,海洋竹南,['海洋竹南'],128.0,127.9,99.92,True,online,,,2021,04
158,158,2021-06-12 05:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-01-11 19:40,wind,海洋竹南,['海洋竹南'],128.0,118.0,92.19,True,online,,,2021,01
158,158,2021-06-02 23:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-05-31 01:00,wind,海洋竹南,['海洋竹南'],128.0,16.6,12.97,True,online,,,2021,05
157,157,2021-03-17 16:50,wind,海洋竹南,['海洋竹南'],128.0,69.7,54.45,True,online,,,2021,03
158,158,2021-06-29 14:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-06-08 20:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-04-17 08:20,wind,海洋竹南,['海洋竹南'],128.0,78.3,61.17,True,online,,,2021,04
158,158,2021-06-05 20:40,wind,海洋竹南,['海洋竹南'],128.0,0.2,0.16,True,online,,,2021,06
157,157,2021-03-02 11:50,wind,海洋竹南,['海洋竹南'],128.0,126.8,99.06,True,online,,,2021,03
157,157,2021-02-12 04:40,wind,海洋竹南,['海洋竹南'],128.0,123.5,96.48,True,online,,,2021,02
158,158,2021-05-15 14:30,wind,海洋竹南,['海洋竹南'],128.0,69.5,54.3,True,online,,,2021,05
157,157,2021-02-28 22:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
158,158,2021-05-29 02:00,wind,海洋竹南,['海洋竹南'],128.0,31.5,24.61,True,online,,,2021,05
157,157,2021-03-17 09:50,wind,海洋竹南,['海洋竹南'],128.0,51.4,40.16,True,online,,,2021,03
158,158,2021-04-11 10:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
156,156,2021-01-15 04:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,01
158,158,2021-04-14 07:00,wind,海洋竹南,['海洋竹南'],128.0,101.8,79.53,True,online,,,2021,04
158,158,2021-06-26 02:00,wind,海洋竹南,['海洋竹南'],128.0,77.7,60.7,True,online,,,2021,06
157,157,2021-01-09 09:50,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,01
157,157,2021-01-22 13:20,wind,海洋竹南,['海洋竹南'],128.0,102.9,80.39,True,online,,,2021,01
158,158,2021-04-16 23:30,wind,海洋竹南,['海洋竹南'],128.0,20.2,15.78,True,online,,,2021,04
158,158,2021-06-16 21:40,wind,海洋竹南,['海洋竹南'],128.0,69.7,54.45,True,online,,,2021,06
158,158,2021-03-27 10:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
156,156,2021-01-17 00:00,wind,海洋竹南,['海洋竹南'],128.0,124.1,96.95,True,online,,,2021,01
157,157,2021-03-02 13:10,wind,海洋竹南,['海洋竹南'],128.0,127.9,99.92,True,online,,,2021,03
157,157,2021-03-14 00:00,wind,海洋竹南,['海洋竹南'],128.0,72.4,56.56,True,online,,,2021,03
158,158,2021-05-29 09:50,wind,海洋竹南,['海洋竹南'],128.0,12.6,9.84,True,online,,,2021,05
157,157,2021-02-26 08:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
158,158,2021-03-24 19:20,wind,海洋竹南,['海洋竹南'],128.0,31.3,24.45,True,online,,,2021,03
157,157,2021-02-24 08:50,wind,海洋竹南,['海洋竹南'],128.0,110.7,86.48,True,online,,,2021,02
157,157,2021-02-03 23:20,wind,海洋竹南,['海洋竹南'],128.0,17.4,13.59,True,online,,,2021,02
157,157,2021-02-02 08:50,wind,海洋竹南,['海洋竹南'],128.0,112.8,88.13,True,online,,,2021,02
157,157,2021-03-17 11:10,wind,海洋竹南,['海洋竹南'],128.0,47.3,36.95,True,online,,,2021,03
157,157,2021-03-17 15:00,wind,海洋竹南,['海洋竹南'],128.0,42.8,33.44,True,online,,,2021,03
157,157,2021-02-28 11:40,wind,海洋竹南,['海洋竹南'],128.0,61.7,48.2,True,online,,,2021,02
158,158,2021-06-10 04:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-01-28 13:50,wind,海洋竹南,['海洋竹南'],128.0,70.1,54.77,True,online,,,2021,01
158,158,2021-05-15 12:30,wind,海洋竹南,['海洋竹南'],128.0,95.5,74.61,True,online,,,2021,05
157,157,2021-02-10 16:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
158,158,2021-03-20 07:40,wind,海洋竹南,['海洋竹南'],128.0,2.5,1.95,True,online,,,2021,03
157,157,2021-03-11 23:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
157,157,2021-03-02 21:20,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,03
158,158,2021-04-13 04:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
158,158,2021-05-08 03:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,05
158,158,2021-04-14 04:40,wind,海洋竹南,['海洋竹南'],128.0,63.0,49.22,True,online,,,2021,04
158,158,2021-06-19 19:10,wind,海洋竹南,['海洋竹南'],128.0,69.7,54.45,True,online,,,2021,06
157,157,2021-02-04 01:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
158,158,2021-03-25 20:10,wind,海洋竹南,['海洋竹南'],128.0,126.8,99.06,True,online,,,2021,03
157,157,2021-01-03 10:20,wind,海洋竹南,['海洋竹南'],128.0,97.4,76.09,True,online,,,2021,01
157,157,2021-01-09 21:10,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,01
157,157,2021-02-22 07:00,wind,海洋竹南,['海洋竹南'],128.0,2.7,2.11,True,online,,,2021,02
156,156,2021-01-19 14:40,wind,海洋竹南,['海洋竹南'],128.0,29.4,22.97,True,online,,,2021,01
157,157,2021-01-03 06:10,wind,海洋竹南,['海洋竹南'],128.0,67.8,52.97,True,online,,,2021,01
157,157,2021-03-04 06:50,wind,海洋竹南,['海洋竹南'],128.0,7.6,5.94,True,online,,,2021,03
158,158,2021-04-26 14:20,wind,海洋竹南,['海洋竹南'],128.0,90.9,71.02,True,online,,,2021,04
158,158,2021-06-21 15:00,wind,海洋竹南,['海洋竹南'],128.0,69.3,54.14,True,online,,,2021,06
157,157,2021-02-27 14:10,wind,海洋竹南,['海洋竹南'],128.0,106.3,83.05,True,online,,,2021,02
158,158,2021-06-16 18:40,wind,海洋竹南,['海洋竹南'],128.0,69.7,54.45,True,online,,,2021,06
158,158,2021-03-20 16:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
157,157,2021-03-19 01:50,wind,海洋竹南,['海洋竹南'],128.0,3.6,2.81,True,online,,,2021,03
157,157,2021-02-13 11:40,wind,海洋竹南,['海洋竹南'],128.0,121.6,95.0,True,online,,,2021,02
158,158,2021-05-17 22:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,05
156,156,2021-01-19 08:20,wind,海洋竹南,['海洋竹南'],128.0,8.8,6.88,True,online,,,2021,01
158,158,2021-05-19 16:10,wind,海洋竹南,['海洋竹南'],128.0,10.7,8.36,True,online,,,2021,05
157,157,2021-02-15 18:00,wind,海洋竹南,['海洋竹南'],128.0,126.0,98.44,True,online,,,2021,02
158,158,2021-05-19 20:40,wind,海洋竹南,['海洋竹南'],128.0,18.9,14.77,True,online,,,2021,05
158,158,2021-05-26 10:30,wind,海洋竹南,['海洋竹南'],128.0,11.1,8.67,True,online,,,2021,05
158,158,2021-05-30 11:20,wind,海洋竹南,['海洋竹南'],128.0,117.2,91.56,True,online,,,2021,05
157,157,2021-03-17 17:50,wind,海洋竹南,['海洋竹南'],128.0,70.8,55.31,True,online,,,2021,03
157,157,2021-02-12 16:10,wind,海洋竹南,['海洋竹南'],128.0,123.5,96.48,True,online,,,2021,02
158,158,2021-06-14 02:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-02-19 00:00,wind,海洋竹南,['海洋竹南'],128.0,124.3,97.11,True,online,,,2021,02
158,158,2021-05-14 01:40,wind,海洋竹南,['海洋竹南'],128.0,1.7,1.33,True,online,,,2021,05
157,157,2021-02-05 19:40,wind,海洋竹南,['海洋竹南'],128.0,3.1,2.42,True,online,,,2021,02
158,158,2021-04-30 09:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
158,158,2021-05-28 10:30,wind,海洋竹南,['海洋竹南'],128.0,119.3,93.2,True,online,,,2021,05
158,158,2021-06-20 15:20,wind,海洋竹南,['海洋竹南'],128.0,69.7,54.45,True,online,,,2021,06
158,158,2021-05-30 16:30,wind,海洋竹南,['海洋竹南'],128.0,55.4,43.28,True,online,,,2021,05
157,157,2021-01-02 14:00,wind,海洋竹南,['海洋竹南'],128.0,127.9,99.92,True,online,,,2021,01
158,158,2021-06-07 04:40,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-05-21 06:50,wind,海洋竹南,['海洋竹南'],128.0,76.4,59.69,True,online,,,2021,05
158,158,2021-03-22 16:00,wind,海洋竹南,['海洋竹南'],128.0,127.7,99.77,True,online,,,2021,03
158,158,2021-04-20 09:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
158,158,2021-04-08 18:30,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,04
158,158,2021-05-12 02:20,wind,海洋竹南,['海洋竹南'],128.0,82.1,64.14,True,online,,,2021,05
158,158,2021-05-31 09:50,wind,海洋竹南,['海洋竹南'],128.0,11.8,9.22,True,online,,,2021,05
158,158,2021-06-01 22:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-05-19 02:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,05
157,157,2021-01-25 22:10,wind,海洋竹南,['海洋竹南'],128.0,38.6,30.16,True,online,,,2021,01
158,158,2021-05-08 14:10,wind,海洋竹南,['海洋竹南'],128.0,27.3,21.33,True,online,,,2021,05
157,157,2021-03-19 06:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
157,157,2021-01-25 16:50,wind,海洋竹南,['海洋竹南'],128.0,105.4,82.34,True,online,,,2021,01
158,158,2021-03-28 05:00,wind,海洋竹南,['海洋竹南'],128.0,91.1,71.17,True,online,,,2021,03
157,157,2021-01-31 18:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,01
158,158,2021-03-28 08:40,wind,海洋竹南,['海洋竹南'],128.0,92.4,72.19,True,online,,,2021,03
157,157,2021-03-09 02:40,wind,海洋竹南,['海洋竹南'],128.0,113.4,88.59,True,online,,,2021,03
157,157,2021-02-19 03:40,wind,海洋竹南,['海洋竹南'],128.0,121.0,94.53,True,online,,,2021,02
157,157,2021-01-22 06:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,01
158,158,2021-04-14 09:10,wind,海洋竹南,['海洋竹南'],128.0,70.8,55.31,True,online,,,2021,04
158,158,2021-03-20 11:10,wind,海洋竹南,['海洋竹南'],128.0,6.7,5.23,True,online,,,2021,03
157,157,2021-03-05 05:00,wind,海洋竹南,['海洋竹南'],128.0,27.5,21.48,True,online,,,2021,03
156,156,2021-01-19 06:00,wind,海洋竹南,['海洋竹南'],128.0,9.0,7.03,True,online,,,2021,01
156,156,2021-01-18 22:00,wind,海洋竹南,['海洋竹南'],128.0,72.7,56.8,True,online,,,2021,01
158,158,2021-03-25 16:00,wind,海洋竹南,['海洋竹南'],128.0,127.7,99.77,True,online,,,2021,03
158,158,2021-04-23 09:30,wind,海洋竹南,['海洋竹南'],128.0,39.7,31.02,True,online,,,2021,04
157,157,2021-01-25 11:20,wind,海洋竹南,['海洋竹南'],128.0,110.9,86.64,True,online,,,2021,01
157,157,2021-02-21 09:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
158,158,2021-04-22 09:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
157,157,2021-02-19 16:20,wind,海洋竹南,['海洋竹南'],128.0,64.0,50.0,True,online,,,2021,02
157,157,2021-02-19 21:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
157,157,2021-02-08 16:00,wind,海洋竹南,['海洋竹南'],128.0,123.5,96.48,True,online,,,2021,02
157,157,2021-02-01 10:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,02
158,158,2021-03-26 03:30,wind,海洋竹南,['海洋竹南'],128.0,3.1,2.42,True,online,,,2021,03
157,157,2021-02-19 14:30,wind,海洋竹南,['海洋竹南'],128.0,86.1,67.27,True,online,,,2021,02
158,158,2021-04-27 02:40,wind,海洋竹南,['海洋竹南'],128.0,29.6,23.13,True,online,,,2021,04
158,158,2021-06-06 07:00,wind,海洋竹南,['海洋竹南'],128.0,4.0,3.13,True,online,,,2021,06
157,157,2021-01-11 20:10,wind,海洋竹南,['海洋竹南'],128.0,118.9,92.89,True,online,,,2021,01
158,158,2021-05-31 07:10,wind,海洋竹南,['海洋竹南'],128.0,11.3,8.83,True,online,,,2021,05
158,158,2021-05-06 23:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,05
158,158,2021-06-22 09:30,wind,海洋竹南,['海洋竹南'],128.0,69.7,54.45,True,online,,,2021,06
158,158,2021-06-29 12:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-04-20 11:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
156,156,2021-01-14 15:10,wind,海洋竹南,['海洋竹南'],128.0,7.1,5.55,True,online,,,2021,01
157,157,2021-02-11 19:40,wind,海洋竹南,['海洋竹南'],128.0,123.7,96.64,True,online,,,2021,02
157,157,2021-01-28 14:40,wind,海洋竹南,['海洋竹南'],128.0,100.6,78.59,True,online,,,2021,01
157,157,2021-01-28 13:40,wind,海洋竹南,['海洋竹南'],128.0,60.1,46.95,True,online,,,2021,01
158,158,2021-04-28 22:20,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
158,158,2021-06-09 13:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-04-12 04:30,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
158,158,2021-04-27 07:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
157,157,2021-01-28 01:00,wind,海洋竹南,['海洋竹南'],128.0,60.9,47.58,True,online,,,2021,01
158,158,2021-04-24 13:50,wind,海洋竹南,['海洋竹南'],128.0,124.7,97.42,True,online,,,2021,04
158,158,2021-04-19 23:20,wind,海洋竹南,['海洋竹南'],128.0,1.9,1.48,True,online,,,2021,04
158,158,2021-04-12 06:10,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,04
157,157,2021-01-27 05:10,wind,海洋竹南,['海洋竹南'],128.0,123.1,96.17,True,online,,,2021,01
158,158,2021-05-03 09:00,wind,海洋竹南,['海洋竹南'],128.0,0.8,0.63,True,online,,,2021,05
158,158,2021-06-30 00:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
158,158,2021-03-24 07:50,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,03
158,158,2021-06-05 17:00,wind,海洋竹南,['海洋竹南'],128.0,0.0,0.0,True,online,,,2021,06
157,157,2021-02-15 20:10,wind,海洋竹南,['海洋竹南'],128.0,49.6,38.75,True,online,,,2021,02
156,156,2021-01-18 02:30,wind,海洋竹南,['海洋竹南'],128.0,112.8,88.13,True,online,,,2021,01
157,157,2021-01-07 13:20,wind,海洋竹南,['海洋竹南'],128.0,127.3,99.45,True,online,,,2021,01
157,157,2021-03-02 04:10,wind,海洋竹南,['海洋竹南'],128.0,8.8,6.88,True,online,,,2021,03
