,Unnamed: 0,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId,year,month
32,32,2021-05-25 11:40,lng,大潭CC#4,['大潭'],724.7,680.3,93.87,1,online,,,2021,05
32,32,2021-09-10 18:50,lng,大潭CC#4,['大潭'],724.7,658.5,90.87,1,online,,,2021,09
32,32,2021-09-13 13:40,lng,大潭CC#4,['大潭'],724.7,650.2,89.72,1,online,,,2021,09
32,32,2021-10-01 20:50,lng,大潭CC#4,['大潭'],724.7,673.4,92.92,1,online,,,2021,10
32,32,2021-04-18 12:50,lng,大潭CC#4,['大潭'],724.7,669.0,92.31,True,online,,,2021,04
32,32,2021-05-19 00:10,lng,大潭CC#4,['大潭'],724.7,679.7,93.79,1,online,,,2021,05
32,32,2021-09-27 11:40,lng,大潭CC#4,['大潭'],724.7,655.5,90.45,1,online,,,2021,09
32,32,2021-06-14 01:20,lng,大潭CC#4,['大潭'],724.7,669.1,92.33,1,online,,,2021,06
32,32,2021-08-06 05:10,lng,大潭CC#4,['大潭'],724.7,668.6,92.26,1,online,,,2021,08
31,31,2021-12-28 09:40,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-07-08 22:00,lng,大潭CC#4,['大潭'],724.7,669.3,92.36,1,online,,,2021,07
32,32,2021-11-25 05:10,lng,大潭CC#4,['大潭'],724.7,689.1,95.09,1,online,,,2021,11
32,32,2021-06-21 11:10,lng,大潭CC#4,['大潭'],724.7,663.8,91.6,1,online,,,2021,06
32,32,2021-09-01 18:00,lng,大潭CC#4,['大潭'],724.7,667.9,92.16,1,online,,,2021,09
32,32,2021-10-22 08:00,lng,大潭CC#4,['大潭'],724.7,667.7,92.13,1,online,,,2021,10
32,32,2021-08-10 23:00,lng,大潭CC#4,['大潭'],724.7,680.9,93.96,1,online,,,2021,08
32,32,2021-08-04 15:00,lng,大潭CC#4,['大潭'],724.7,659.7,91.03,1,online,,,2021,08
32,32,2021-11-10 08:00,lng,大潭CC#4,['大潭'],724.7,434.8,60.0,1,online,,,2021,11
32,32,2021-07-04 17:10,lng,大潭CC#4,['大潭'],724.7,669.5,92.38,1,online,,,2021,07
32,32,2021-05-22 03:40,lng,大潭CC#4,['大潭'],724.7,679.8,93.8,1,online,,,2021,05
32,32,2021-11-21 13:30,lng,大潭CC#4,['大潭'],724.7,675.9,93.27,1,online,,,2021,11
32,32,2021-07-21 02:40,lng,大潭CC#4,['大潭'],724.7,658.9,90.92,1,online,,,2021,07
32,32,2021-08-29 09:20,lng,大潭CC#4,['大潭'],724.7,672.8,92.84,1,online,,,2021,08
32,32,2021-07-27 01:20,lng,大潭CC#4,['大潭'],724.7,652.1,89.98,1,online,,,2021,07
32,32,2021-06-24 18:40,lng,大潭CC#4,['大潭'],724.7,681.4,94.03,1,online,,,2021,06
32,32,2021-05-30 18:00,lng,大潭CC#4,['大潭'],724.7,682.1,94.12,1,online,,,2021,05
32,32,2021-09-15 07:10,lng,大潭CC#4,['大潭'],724.7,665.8,91.87,1,online,,,2021,09
32,32,2021-11-05 21:30,lng,大潭CC#4,['大潭'],724.7,675.4,93.2,1,online,,,2021,11
32,32,2021-06-25 22:40,lng,大潭CC#4,['大潭'],724.7,685.0,94.52,1,online,,,2021,06
32,32,2021-08-11 17:20,lng,大潭CC#4,['大潭'],724.7,669.5,92.38,1,online,,,2021,08
32,32,2021-10-21 22:50,lng,大潭CC#4,['大潭'],724.7,672.6,92.81,1,online,,,2021,10
32,32,2021-05-30 04:00,lng,大潭CC#4,['大潭'],724.7,678.7,93.65,1,online,,,2021,05
32,32,2021-05-24 10:30,lng,大潭CC#4,['大潭'],724.7,644.3,88.91,1,online,,,2021,05
32,32,2021-07-16 10:50,lng,大潭CC#4,['大潭'],724.7,661.4,91.27,1,online,,,2021,07
32,32,2021-08-27 18:20,lng,大潭CC#4,['大潭'],724.7,644.1,88.88,1,online,,,2021,08
32,32,2021-08-25 19:10,lng,大潭CC#4,['大潭'],724.7,665.0,91.76,1,online,,,2021,08
32,32,2021-10-12 14:00,lng,大潭CC#4,['大潭'],724.7,669.0,92.31,1,online,,,2021,10
32,32,2021-12-01 22:50,lng,大潭CC#4,['大潭'],724.7,696.8,96.15,1,online,,,2021,12
32,32,2021-06-30 06:10,lng,大潭CC#4,['大潭'],724.7,664.9,91.75,1,online,,,2021,06
32,32,2021-07-05 00:10,lng,大潭CC#4,['大潭'],724.7,678.7,93.65,1,online,,,2021,07
32,32,2021-08-23 22:30,lng,大潭CC#4,['大潭'],724.7,665.2,91.79,1,online,,,2021,08
32,32,2021-06-26 14:30,lng,大潭CC#4,['大潭'],724.7,652.6,90.05,1,online,,,2021,06
32,32,2021-11-04 06:30,lng,大潭CC#4,['大潭'],724.7,696.0,96.04,1,online,,,2021,11
32,32,2021-04-08 20:40,lng,大潭CC#4,['大潭'],724.7,627.9,86.64,True,online,,,2021,04
32,32,2021-09-27 09:20,lng,大潭CC#4,['大潭'],724.7,665.2,91.79,1,online,,,2021,09
32,32,2021-06-24 15:20,lng,大潭CC#4,['大潭'],724.7,662.4,91.4,1,online,,,2021,06
32,32,2021-09-20 07:10,lng,大潭CC#4,['大潭'],724.7,621.9,85.81,1,online,,,2021,09
32,32,2021-10-13 19:00,lng,大潭CC#4,['大潭'],724.7,681.2,94.0,1,online,,,2021,10
32,32,2021-09-13 02:00,lng,大潭CC#4,['大潭'],724.7,632.5,87.28,1,online,運轉限制,,2021,09
32,32,2021-09-03 09:30,lng,大潭CC#4,['大潭'],724.7,677.8,93.53,1,online,,,2021,09
32,32,2021-11-06 05:00,lng,大潭CC#4,['大潭'],724.7,688.4,94.99,1,online,,,2021,11
32,32,2021-05-18 13:50,lng,大潭CC#4,['大潭'],724.7,682.5,94.18,1,online,,,2021,05
32,32,2021-09-11 13:30,lng,大潭CC#4,['大潭'],724.7,660.0,91.07,1,online,,,2021,09
32,32,2021-09-15 10:10,lng,大潭CC#4,['大潭'],724.7,640.1,88.33,1,online,,,2021,09
32,32,2021-12-05 04:40,lng,大潭CC#4,['大潭'],724.7,685.1,94.54,1,online,,,2021,12
31,31,2021-12-30 23:10,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-12-22 09:00,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-09-19 19:50,lng,大潭CC#4,['大潭'],724.7,672.2,92.76,1,online,,,2021,09
32,32,2021-08-24 16:00,lng,大潭CC#4,['大潭'],724.7,670.0,92.45,1,online,,,2021,08
32,32,2021-11-04 23:30,lng,大潭CC#4,['大潭'],724.7,668.7,92.27,1,online,,,2021,11
32,32,2021-06-04 14:30,lng,大潭CC#4,['大潭'],724.7,651.5,89.9,1,online,,,2021,06
32,32,2021-10-16 01:20,lng,大潭CC#4,['大潭'],724.7,684.3,94.43,1,online,,,2021,10
32,32,2021-06-02 22:00,lng,大潭CC#4,['大潭'],724.7,630.6,87.02,1,online,,,2021,06
32,32,2021-10-22 05:00,lng,大潭CC#4,['大潭'],724.7,673.6,92.95,1,online,,,2021,10
32,32,2021-10-11 17:50,lng,大潭CC#4,['大潭'],724.7,661.8,91.32,1,online,,,2021,10
32,32,2021-08-18 01:50,lng,大潭CC#4,['大潭'],724.7,661.7,91.31,1,online,,,2021,08
32,32,2021-08-09 01:40,lng,大潭CC#4,['大潭'],724.7,652.1,89.98,1,online,,,2021,08
32,32,2021-04-11 09:30,lng,大潭CC#4,['大潭'],724.7,678.9,93.68,True,online,,,2021,04
32,32,2021-07-04 16:00,lng,大潭CC#4,['大潭'],724.7,668.4,92.23,1,online,,,2021,07
32,32,2021-12-21 19:40,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-09-09 06:00,lng,大潭CC#4,['大潭'],724.7,658.6,90.88,1,online,,,2021,09
32,32,2021-07-26 01:00,lng,大潭CC#4,['大潭'],724.7,651.8,89.94,1,online,,,2021,07
32,32,2021-12-26 17:20,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-06-29 00:50,lng,大潭CC#4,['大潭'],724.7,670.6,92.53,1,online,,,2021,06
32,32,2021-06-30 14:00,lng,大潭CC#4,['大潭'],724.7,658.0,90.8,1,online,,,2021,06
32,32,2021-07-08 14:10,lng,大潭CC#4,['大潭'],724.7,667.2,92.07,1,online,,,2021,07
32,32,2021-08-09 20:10,lng,大潭CC#4,['大潭'],724.7,671.1,92.6,1,online,,,2021,08
32,32,2021-04-10 14:00,lng,大潭CC#4,['大潭'],724.7,317.2,43.77,True,online,部分檢修,,2021,04
32,32,2021-07-24 00:00,lng,大潭CC#4,['大潭'],724.7,638.3,88.08,1,online,,,2021,07
32,32,2021-09-15 20:10,lng,大潭CC#4,['大潭'],724.7,658.6,90.88,1,online,,,2021,09
32,32,2021-10-10 08:30,lng,大潭CC#4,['大潭'],724.7,658.7,90.89,1,online,,,2021,10
32,32,2021-08-03 16:00,lng,大潭CC#4,['大潭'],724.7,669.9,92.44,1,online,,,2021,08
32,32,2021-12-06 22:40,lng,大潭CC#4,['大潭'],724.7,669.2,92.34,1,online,,,2021,12
32,32,2021-07-10 15:10,lng,大潭CC#4,['大潭'],724.7,663.8,91.6,1,online,,,2021,07
32,32,2021-09-02 03:30,lng,大潭CC#4,['大潭'],724.7,645.4,89.06,1,online,,,2021,09
32,32,2021-04-15 18:20,lng,大潭CC#4,['大潭'],724.7,659.8,91.04,True,online,,,2021,04
32,32,2021-11-19 09:30,lng,大潭CC#4,['大潭'],724.7,672.5,92.8,1,online,,,2021,11
32,32,2021-04-09 20:10,lng,大潭CC#4,['大潭'],724.7,665.0,91.76,True,online,,,2021,04
32,32,2021-07-21 12:20,lng,大潭CC#4,['大潭'],724.7,652.1,89.98,1,online,,,2021,07
32,32,2021-08-05 00:10,lng,大潭CC#4,['大潭'],724.7,666.5,91.97,1,online,,,2021,08
32,32,2021-08-02 00:30,lng,大潭CC#4,['大潭'],724.7,661.2,91.24,1,online,,,2021,08
32,32,2021-05-22 22:30,lng,大潭CC#4,['大潭'],724.7,681.8,94.08,1,online,,,2021,05
32,32,2021-06-09 22:40,lng,大潭CC#4,['大潭'],724.7,667.3,92.08,1,online,,,2021,06
32,32,2021-09-23 20:00,lng,大潭CC#4,['大潭'],724.7,654.4,90.3,1,online,,,2021,09
32,32,2021-11-14 18:50,lng,大潭CC#4,['大潭'],724.7,715.5,98.73,1,online,,,2021,11
32,32,2021-10-02 15:30,lng,大潭CC#4,['大潭'],724.7,672.8,92.84,1,online,,,2021,10
32,32,2021-12-04 05:40,lng,大潭CC#4,['大潭'],724.7,688.0,94.94,1,online,,,2021,12
32,32,2021-06-20 08:40,lng,大潭CC#4,['大潭'],724.7,668.3,92.22,1,online,,,2021,06
32,32,2021-09-03 20:20,lng,大潭CC#4,['大潭'],724.7,663.0,91.49,1,online,,,2021,09
32,32,2021-12-24 05:40,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-11-15 16:40,lng,大潭CC#4,['大潭'],724.7,694.5,95.83,1,online,,,2021,11
32,32,2021-05-29 03:50,lng,大潭CC#4,['大潭'],724.7,671.3,92.63,1,online,,,2021,05
32,32,2021-10-21 08:40,lng,大潭CC#4,['大潭'],724.7,691.7,95.45,1,online,,,2021,10
32,32,2021-12-20 23:20,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-08-17 21:00,lng,大潭CC#4,['大潭'],724.7,679.7,93.79,1,online,,,2021,08
32,32,2021-11-13 23:10,lng,大潭CC#4,['大潭'],724.7,700.8,96.7,1,online,,,2021,11
32,32,2021-11-12 06:40,lng,大潭CC#4,['大潭'],724.7,699.5,96.52,1,online,,,2021,11
32,32,2021-12-23 17:10,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-10-03 17:30,lng,大潭CC#4,['大潭'],724.7,678.7,93.65,1,online,,,2021,10
32,32,2021-10-12 22:20,lng,大潭CC#4,['大潭'],724.7,646.6,89.22,1,online,,,2021,10
32,32,2021-04-18 02:50,lng,大潭CC#4,['大潭'],724.7,684.2,94.41,True,online,,,2021,04
32,32,2021-10-10 08:40,lng,大潭CC#4,['大潭'],724.7,653.1,90.12,1,online,,,2021,10
32,32,2021-08-18 17:50,lng,大潭CC#4,['大潭'],724.7,670.4,92.51,1,online,,,2021,08
32,32,2021-06-12 05:50,lng,大潭CC#4,['大潭'],724.7,671.5,92.66,1,online,,,2021,06
32,32,2021-10-23 01:50,lng,大潭CC#4,['大潭'],724.7,665.3,91.8,1,online,,,2021,10
32,32,2021-12-26 11:30,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-11-21 13:40,lng,大潭CC#4,['大潭'],724.7,675.9,93.27,1,online,,,2021,11
32,32,2021-11-25 06:10,lng,大潭CC#4,['大潭'],724.7,686.9,94.78,1,online,,,2021,11
32,32,2021-10-13 06:20,lng,大潭CC#4,['大潭'],724.7,654.4,90.3,1,online,,,2021,10
32,32,2021-12-14 13:20,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-06-02 23:10,lng,大潭CC#4,['大潭'],724.7,628.2,86.68,1,online,,,2021,06
32,32,2021-05-31 01:00,lng,大潭CC#4,['大潭'],724.7,670.1,92.47,1,online,,,2021,05
32,32,2021-07-20 21:20,lng,大潭CC#4,['大潭'],724.7,666.2,91.93,1,online,,,2021,07
32,32,2021-11-03 00:30,lng,大潭CC#4,['大潭'],724.7,693.5,95.69,1,online,,,2021,11
32,32,2021-06-29 14:40,lng,大潭CC#4,['大潭'],724.7,674.5,93.07,1,online,,,2021,06
32,32,2021-07-24 07:00,lng,大潭CC#4,['大潭'],724.7,666.0,91.9,1,online,,,2021,07
32,32,2021-06-08 20:00,lng,大潭CC#4,['大潭'],724.7,663.8,91.6,1,online,,,2021,06
32,32,2021-04-17 08:20,lng,大潭CC#4,['大潭'],724.7,641.2,88.48,True,online,,,2021,04
32,32,2021-06-05 20:40,lng,大潭CC#4,['大潭'],724.7,693.1,95.64,1,online,,,2021,06
32,32,2021-05-29 02:00,lng,大潭CC#4,['大潭'],724.7,685.6,94.6,1,online,,,2021,05
32,32,2021-07-03 12:50,lng,大潭CC#4,['大潭'],724.7,660.6,91.15,1,online,,,2021,07
32,32,2021-04-11 10:10,lng,大潭CC#4,['大潭'],724.7,670.7,92.55,True,online,,,2021,04
32,32,2021-04-14 07:00,lng,大潭CC#4,['大潭'],724.7,656.0,90.52,True,online,,,2021,04
32,32,2021-11-20 00:30,lng,大潭CC#4,['大潭'],724.7,675.9,93.27,1,online,,,2021,11
32,32,2021-08-26 22:50,lng,大潭CC#4,['大潭'],724.7,675.8,93.25,1,online,,,2021,08
32,32,2021-11-18 10:50,lng,大潭CC#4,['大潭'],724.7,684.7,94.48,1,online,,,2021,11
32,32,2021-06-26 02:00,lng,大潭CC#4,['大潭'],724.7,681.4,94.03,1,online,,,2021,06
32,32,2021-04-16 23:30,lng,大潭CC#4,['大潭'],724.7,662.7,91.44,True,online,,,2021,04
32,32,2021-06-16 21:40,lng,大潭CC#4,['大潭'],724.7,665.4,91.82,1,online,,,2021,06
32,32,2021-08-30 05:40,lng,大潭CC#4,['大潭'],724.7,665.1,91.78,1,online,,,2021,08
32,32,2021-12-14 15:00,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-08-09 00:20,lng,大潭CC#4,['大潭'],724.7,672.4,92.78,1,online,,,2021,08
32,32,2021-11-05 19:40,lng,大潭CC#4,['大潭'],724.7,681.8,94.08,1,online,,,2021,11
32,32,2021-07-28 05:10,lng,大潭CC#4,['大潭'],724.7,647.1,89.29,1,online,,,2021,07
32,32,2021-10-29 17:40,lng,大潭CC#4,['大潭'],724.7,697.4,96.23,1,online,,,2021,10
32,32,2021-08-02 21:30,lng,大潭CC#4,['大潭'],724.7,643.8,88.84,1,online,,,2021,08
32,32,2021-09-14 11:00,lng,大潭CC#4,['大潭'],724.7,663.5,91.56,1,online,,,2021,09
32,32,2021-11-10 15:40,lng,大潭CC#4,['大潭'],724.7,501.4,69.19,1,online,運轉限制,,2021,11
32,32,2021-07-16 04:20,lng,大潭CC#4,['大潭'],724.7,658.4,90.85,1,online,,,2021,07
32,32,2021-05-29 09:50,lng,大潭CC#4,['大潭'],724.7,680.0,93.83,1,online,,,2021,05
32,32,2021-11-22 06:00,lng,大潭CC#4,['大潭'],724.7,685.2,94.55,1,online,,,2021,11
32,32,2021-12-17 03:10,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-09-16 04:10,lng,大潭CC#4,['大潭'],724.7,683.4,94.3,1,online,,,2021,09
32,32,2021-07-01 13:00,lng,大潭CC#4,['大潭'],724.7,665.9,91.89,1,online,,,2021,07
32,32,2021-07-08 22:20,lng,大潭CC#4,['大潭'],724.7,670.3,92.49,1,online,,,2021,07
32,32,2021-11-19 20:50,lng,大潭CC#4,['大潭'],724.7,690.1,95.23,1,online,,,2021,11
32,32,2021-06-10 04:40,lng,大潭CC#4,['大潭'],724.7,662.9,91.47,1,online,,,2021,06
32,32,2021-07-17 01:10,lng,大潭CC#4,['大潭'],724.7,668.8,92.29,1,online,,,2021,07
32,32,2021-07-09 20:20,lng,大潭CC#4,['大潭'],724.7,687.2,94.83,1,online,,,2021,07
32,32,2021-07-18 11:50,lng,大潭CC#4,['大潭'],724.7,648.2,89.44,1,online,,,2021,07
32,32,2021-11-05 04:00,lng,大潭CC#4,['大潭'],724.7,670.5,92.52,1,online,,,2021,11
32,32,2021-11-14 21:30,lng,大潭CC#4,['大潭'],724.7,714.5,98.59,1,online,,,2021,11
32,32,2021-08-29 18:10,lng,大潭CC#4,['大潭'],724.7,644.0,88.86,1,online,,,2021,08
32,32,2021-09-06 12:00,lng,大潭CC#4,['大潭'],724.7,662.6,91.43,1,online,,,2021,09
32,32,2021-08-25 01:40,lng,大潭CC#4,['大潭'],724.7,659.2,90.96,1,online,,,2021,08
32,32,2021-08-12 04:10,lng,大潭CC#4,['大潭'],724.7,307.2,42.39,1,online,部分檢修,,2021,08
32,32,2021-12-21 02:00,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-11-26 16:20,lng,大潭CC#4,['大潭'],724.7,688.8,95.05,1,online,,,2021,11
32,32,2021-09-20 05:20,lng,大潭CC#4,['大潭'],724.7,661.5,91.28,1,online,,,2021,09
32,32,2021-04-13 04:00,lng,大潭CC#4,['大潭'],724.7,679.0,93.69,True,online,,,2021,04
32,32,2021-10-15 12:00,lng,大潭CC#4,['大潭'],724.7,665.1,91.78,1,online,,,2021,10
32,32,2021-07-09 15:50,lng,大潭CC#4,['大潭'],724.7,677.5,93.49,1,online,,,2021,07
32,32,2021-12-06 07:40,lng,大潭CC#4,['大潭'],724.7,677.8,93.53,1,online,,,2021,12
32,32,2021-04-14 04:40,lng,大潭CC#4,['大潭'],724.7,664.0,91.62,True,online,,,2021,04
32,32,2021-08-12 01:20,lng,大潭CC#4,['大潭'],724.7,315.5,43.54,1,online,,,2021,08
32,32,2021-08-22 07:50,lng,大潭CC#4,['大潭'],724.7,656.4,90.58,1,online,,,2021,08
32,32,2021-06-19 19:10,lng,大潭CC#4,['大潭'],724.7,657.7,90.75,1,online,,,2021,06
32,32,2021-09-15 09:50,lng,大潭CC#4,['大潭'],724.7,647.9,89.4,1,online,,,2021,09
32,32,2021-12-23 16:40,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-07-09 08:40,lng,大潭CC#4,['大潭'],724.7,671.1,92.6,1,online,,,2021,07
32,32,2021-08-01 04:00,lng,大潭CC#4,['大潭'],724.7,671.9,92.71,1,online,,,2021,08
32,32,2021-10-26 17:50,lng,大潭CC#4,['大潭'],724.7,693.6,95.71,1,online,,,2021,10
32,32,2021-07-21 09:10,lng,大潭CC#4,['大潭'],724.7,641.5,88.52,1,online,,,2021,07
32,32,2021-11-07 20:40,lng,大潭CC#4,['大潭'],724.7,690.8,95.32,1,online,,,2021,11
32,32,2021-04-26 14:20,lng,大潭CC#4,['大潭'],724.7,654.1,90.26,1,online,,,2021,04
32,32,2021-06-21 15:00,lng,大潭CC#4,['大潭'],724.7,668.2,92.2,1,online,,,2021,06
32,32,2021-07-07 08:40,lng,大潭CC#4,['大潭'],724.7,660.0,91.07,1,online,,,2021,07
32,32,2021-07-10 11:50,lng,大潭CC#4,['大潭'],724.7,670.2,92.48,1,online,,,2021,07
32,32,2021-08-01 00:10,lng,大潭CC#4,['大潭'],724.7,642.1,88.6,1,online,,,2021,08
32,32,2021-07-06 22:50,lng,大潭CC#4,['大潭'],724.7,686.0,94.66,1,online,,,2021,07
32,32,2021-09-09 16:30,lng,大潭CC#4,['大潭'],724.7,660.5,91.14,1,online,,,2021,09
32,32,2021-06-16 18:40,lng,大潭CC#4,['大潭'],724.7,654.7,90.34,1,online,,,2021,06
32,32,2021-12-01 07:20,lng,大潭CC#4,['大潭'],724.7,662.9,91.47,1,online,,,2021,12
32,32,2021-09-22 04:10,lng,大潭CC#4,['大潭'],724.7,669.4,92.37,1,online,,,2021,09
32,32,2021-07-07 14:10,lng,大潭CC#4,['大潭'],724.7,678.0,93.56,1,online,,,2021,07
32,32,2021-11-27 00:10,lng,大潭CC#4,['大潭'],724.7,689.5,95.14,1,online,,,2021,11
32,32,2021-12-04 02:50,lng,大潭CC#4,['大潭'],724.7,696.3,96.08,1,online,,,2021,12
32,32,2021-12-21 19:00,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-10-27 19:30,lng,大潭CC#4,['大潭'],724.7,693.5,95.69,1,online,,,2021,10
32,32,2021-09-20 01:40,lng,大潭CC#4,['大潭'],724.7,678.9,93.68,1,online,,,2021,09
32,32,2021-10-18 05:10,lng,大潭CC#4,['大潭'],724.7,666.3,91.94,1,online,,,2021,10
32,32,2021-09-26 21:00,lng,大潭CC#4,['大潭'],724.7,670.2,92.48,1,online,,,2021,09
32,32,2021-11-21 21:40,lng,大潭CC#4,['大潭'],724.7,678.8,93.67,1,online,,,2021,11
32,32,2021-08-03 13:00,lng,大潭CC#4,['大潭'],724.7,666.0,91.9,1,online,,,2021,08
32,32,2021-11-17 16:10,lng,大潭CC#4,['大潭'],724.7,686.6,94.74,1,online,,,2021,11
32,32,2021-07-08 13:30,lng,大潭CC#4,['大潭'],724.7,649.3,89.6,1,online,,,2021,07
32,32,2021-05-19 16:10,lng,大潭CC#4,['大潭'],724.7,685.1,94.54,1,online,,,2021,05
32,32,2021-07-14 05:10,lng,大潭CC#4,['大潭'],724.7,676.9,93.4,1,online,,,2021,07
32,32,2021-09-28 13:30,lng,大潭CC#4,['大潭'],724.7,650.5,89.76,1,online,,,2021,09
32,32,2021-05-26 10:30,lng,大潭CC#4,['大潭'],724.7,664.2,91.65,1,online,,,2021,05
31,31,2021-12-29 08:40,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-11-25 06:00,lng,大潭CC#4,['大潭'],724.7,691.0,95.35,1,online,,,2021,11
32,32,2021-12-15 09:20,lng,大潭CC#4,['大潭'],724.7,0.0,0.0,1,fix,歲修,,2021,12
32,32,2021-08-24 08:00,lng,大潭CC#4,['大潭'],724.7,653.8,90.22,1,online,,,2021,08
32,32,2021-05-30 11:20,lng,大潭CC#4,['大潭'],724.7,674.9,93.13,1,online,,,2021,05
32,32,2021-08-04 06:30,lng,大潭CC#4,['大潭'],724.7,644.1,88.88,1,online,,,2021,08
32,32,2021-11-01 15:30,lng,大潭CC#4,['大潭'],724.7,687.7,94.89,1,online,,,2021,11
32,32,2021-10-25 09:50,lng,大潭CC#4,['大潭'],724.7,647.2,89.31,1,online,,,2021,10
32,32,2021-11-23 01:20,lng,大潭CC#4,['大潭'],724.7,703.4,97.06,1,online,,,2021,11
32,32,2021-07-09 20:30,lng,大潭CC#4,['大潭'],724.7,685.8,94.63,1,online,,,2021,07
32,32,2021-08-04 05:00,lng,大潭CC#4,['大潭'],724.7,658.3,90.84,1,online,,,2021,08
32,32,2021-07-01 12:30,lng,大潭CC#4,['大潭'],724.7,662.8,91.46,1,online,,,2021,07
32,32,2021-10-01 03:00,lng,大潭CC#4,['大潭'],724.7,660.8,91.18,1,online,,,2021,10
32,32,2021-07-19 11:30,lng,大潭CC#4,['大潭'],724.7,671.1,92.6,1,online,,,2021,07
32,32,2021-06-14 02:10,lng,大潭CC#4,['大潭'],724.7,657.8,90.77,1,online,,,2021,06
32,32,2021-08-27 03:00,lng,大潭CC#4,['大潭'],724.7,678.7,93.65,1,online,,,2021,08
32,32,2021-11-09 00:00,lng,大潭CC#4,['大潭'],724.7,678.4,93.61,1,online,,,2021,11
32,32,2021-05-28 10:30,lng,大潭CC#4,['大潭'],724.7,662.0,91.35,1,online,,,2021,05
